amount,base_currency,date,currency,exchange_rate
1.0,USD,2018-10-15,AUD,1.4015
1.0,USD,2018-10-15,BGN,1.6888
1.0,USD,2018-10-15,BRL,3.756
1.0,USD,2018-10-15,CAD,1.3026
1.0,USD,2018-10-15,CHF,0.98679
1.0,USD,2018-10-15,CNY,6.9195
1.0,USD,2018-10-15,CZK,22.276
1.0,USD,2018-10-15,DKK,6.4424
1.0,USD,2018-10-15,EUR,0.86348
1.0,USD,2018-10-15,GBP,0.76025
1.0,USD,2018-10-15,HKD,7.8376
1.0,USD,2018-10-15,HRK,6.4014
1.0,USD,2018-10-15,HUF,279.29
1.0,USD,2018-10-15,IDR,15210.0
1.0,USD,2018-10-15,ILS,3.6276
1.0,USD,2018-10-15,INR,73.802
1.0,USD,2018-10-15,ISK,116.22
1.0,USD,2018-10-15,JPY,111.85
1.0,USD,2018-10-15,KRW,1129.1
1.0,USD,2018-10-15,MXN,18.8403
1.0,USD,2018-10-15,MYR,4.156
1.0,USD,2018-10-15,NOK,8.1684
1.0,USD,2018-10-15,NZD,1.5304
1.0,USD,2018-10-15,PHP,54.096
1.0,USD,2018-10-15,PLN,3.708
1.0,USD,2018-10-15,RON,4.0301
1.0,USD,2018-10-15,RUB,65.559
1.0,USD,2018-10-15,SEK,8.9733
1.0,USD,2018-10-15,SGD,1.3768
1.0,USD,2018-10-15,THB,32.675
1.0,USD,2018-10-15,TRY,5.7732
1.0,USD,2018-10-15,ZAR,14.4313
