amount,base_currency,date,currency,exchange_rate
1.0,USD,2018-10-29,AUD,1.4112
1.0,USD,2018-10-29,BGN,1.7185
1.0,USD,2018-10-29,BRL,3.6228
1.0,USD,2018-10-29,CAD,1.3107
1.0,USD,2018-10-29,CHF,1.0003
1.0,USD,2018-10-29,CNY,6.9585
1.0,USD,2018-10-29,CZK,22.712
1.0,USD,2018-10-29,DKK,6.556
1.0,USD,2018-10-29,EUR,0.87866
1.0,USD,2018-10-29,GBP,0.78014
1.0,USD,2018-10-29,HKD,7.8438
1.0,USD,2018-10-29,HRK,6.5298
1.0,USD,2018-10-29,HUF,285.04
1.0,USD,2018-10-29,IDR,15219.0
1.0,USD,2018-10-29,ILS,3.7053
1.0,USD,2018-10-29,INR,73.421
1.0,USD,2018-10-29,ISK,120.82
1.0,USD,2018-10-29,JPY,112.4
1.0,USD,2018-10-29,KRW,1139.93
1.0,USD,2018-10-29,MXN,19.6494
1.0,USD,2018-10-29,MYR,4.177
1.0,USD,2018-10-29,NOK,8.3587
1.0,USD,2018-10-29,NZD,1.529
1.0,USD,2018-10-29,PHP,53.687
1.0,USD,2018-10-29,PLN,3.7942
1.0,USD,2018-10-29,RON,4.0987
1.0,USD,2018-10-29,RUB,65.582
1.0,USD,2018-10-29,SEK,9.1301
1.0,USD,2018-10-29,SGD,1.3827
1.0,USD,2018-10-29,THB,33.21
1.0,USD,2018-10-29,TRY,5.5448
1.0,USD,2018-10-29,ZAR,14.4768
