amount,base_currency,date,currency,exchange_rate
1.0,USD,2005-03-17,AUD,1.2615
1.0,USD,2005-03-17,BGN,1.462
1.0,USD,2005-03-17,CAD,1.2065
1.0,USD,2005-03-17,CHF,1.1565
1.0,USD,2005-03-17,CYP,0.43586
1.0,USD,2005-03-17,CZK,22.408
1.0,USD,2005-03-17,DKK,5.5669
1.0,USD,2005-03-17,EEK,11.6958
1.0,USD,2005-03-17,EUR,0.7475
1.0,USD,2005-03-17,GBP,0.52018
1.0,USD,2005-03-17,HKD,7.7998
1.0,USD,2005-03-17,HUF,185.26
1.0,USD,2005-03-17,ISK,58.484
1.0,USD,2005-03-17,JPY,104.44
1.0,USD,2005-03-17,KRW,1000.85
1.0,USD,2005-03-17,LTL,2.581
1.0,USD,2005-03-17,LVL,0.52033
1.0,USD,2005-03-17,MTL,0.32337
1.0,USD,2005-03-17,NOK,6.0854
1.0,USD,2005-03-17,NZD,1.3462
1.0,USD,2005-03-17,PLN,3.0775
1.0,USD,2005-03-17,ROL,27411.0
1.0,USD,2005-03-17,SEK,6.8039
1.0,USD,2005-03-17,SGD,1.6233
1.0,USD,2005-03-17,SIT,179.16
1.0,USD,2005-03-17,SKK,28.984
1.0,USD,2005-03-17,TRY,1.337
1.0,USD,2005-03-17,ZAR,6.1427
