amount,base_currency,date,currency,exchange_rate
1.0,USD,2005-03-04,AUD,1.2745
1.0,USD,2005-03-04,BGN,1.4913
1.0,USD,2005-03-04,CAD,1.2441
1.0,USD,2005-03-04,CHF,1.1812
1.0,USD,2005-03-04,CYP,0.4443
1.0,USD,2005-03-04,CZK,22.619
1.0,USD,2005-03-04,DKK,5.6758
1.0,USD,2005-03-04,EEK,11.9303
1.0,USD,2005-03-04,EUR,0.76249
1.0,USD,2005-03-04,GBP,0.52429
1.0,USD,2005-03-04,HKD,7.7998
1.0,USD,2005-03-04,HUF,184.86
1.0,USD,2005-03-04,ISK,60.862
1.0,USD,2005-03-04,JPY,105.47
1.0,USD,2005-03-04,KRW,1008.3
1.0,USD,2005-03-04,LTL,2.6327
1.0,USD,2005-03-04,LVL,0.531
1.0,USD,2005-03-04,MTL,0.32856
1.0,USD,2005-03-04,NOK,6.2734
1.0,USD,2005-03-04,NZD,1.3748
1.0,USD,2005-03-04,PLN,2.9956
1.0,USD,2005-03-04,ROL,27828.0
1.0,USD,2005-03-04,SEK,6.9047
1.0,USD,2005-03-04,SGD,1.6298
1.0,USD,2005-03-04,SIT,182.76
1.0,USD,2005-03-04,SKK,28.886
1.0,USD,2005-03-04,TRY,1.2758
1.0,USD,2005-03-04,ZAR,5.9602
