amount,base_currency,date,currency,exchange_rate
1.0,USD,2019-07-18,AUD,1.4215
1.0,USD,2019-07-18,BGN,1.7438
1.0,USD,2019-07-18,BRL,3.7593
1.0,USD,2019-07-18,CAD,1.3062
1.0,USD,2019-07-18,CHF,0.98645
1.0,USD,2019-07-18,CNY,6.8802
1.0,USD,2019-07-18,CZK,22.812
1.0,USD,2019-07-18,DKK,6.6576
1.0,USD,2019-07-18,EUR,0.89158
1.0,USD,2019-07-18,GBP,0.80111
1.0,USD,2019-07-18,HKD,7.8151
1.0,USD,2019-07-18,HRK,6.5866
1.0,USD,2019-07-18,HUF,291.07
1.0,USD,2019-07-18,IDR,13971.0
1.0,USD,2019-07-18,ILS,3.5433
1.0,USD,2019-07-18,INR,68.9
1.0,USD,2019-07-18,ISK,125.8
1.0,USD,2019-07-18,JPY,107.78
1.0,USD,2019-07-18,KRW,1178.05
1.0,USD,2019-07-18,MXN,19.0612
1.0,USD,2019-07-18,MYR,4.114
1.0,USD,2019-07-18,NOK,8.5983
1.0,USD,2019-07-18,NZD,1.4836
1.0,USD,2019-07-18,PHP,51.109
1.0,USD,2019-07-18,PLN,3.7978
1.0,USD,2019-07-18,RON,4.2194
1.0,USD,2019-07-18,RUB,62.989
1.0,USD,2019-07-18,SEK,9.3652
1.0,USD,2019-07-18,SGD,1.3606
1.0,USD,2019-07-18,THB,30.88
1.0,USD,2019-07-18,TRY,5.6929
1.0,USD,2019-07-18,ZAR,13.9918
