amount,base_currency,date,currency,exchange_rate
1.0,USD,2013-06-14,AUD,1.0404
1.0,USD,2013-06-14,BGN,1.4702
1.0,USD,2013-06-14,BRL,2.1275
1.0,USD,2013-06-14,CAD,1.0166
1.0,USD,2013-06-14,CHF,0.92626
1.0,USD,2013-06-14,CNY,6.1308
1.0,USD,2013-06-14,CZK,19.3325
1.0,USD,2013-06-14,DKK,5.6064
1.0,USD,2013-06-14,EUR,0.75171
1.0,USD,2013-06-14,GBP,0.64008
1.0,USD,2013-06-14,HKD,7.762
1.0,USD,2013-06-14,HRK,5.6166
1.0,USD,2013-06-14,HUF,219.06
1.0,USD,2013-06-14,IDR,9877.0
1.0,USD,2013-06-14,ILS,3.6017
1.0,USD,2013-06-14,INR,57.535
1.0,USD,2013-06-14,JPY,94.99
1.0,USD,2013-06-14,KRW,1126.53
1.0,USD,2013-06-14,LTL,2.5955
1.0,USD,2013-06-14,LVL,0.52748
1.0,USD,2013-06-14,MXN,12.6596
1.0,USD,2013-06-14,MYR,3.1155
1.0,USD,2013-06-14,NOK,5.7434
1.0,USD,2013-06-14,NZD,1.238
1.0,USD,2013-06-14,PHP,42.769
1.0,USD,2013-06-14,PLN,3.1833
1.0,USD,2013-06-14,RON,3.3517
1.0,USD,2013-06-14,RUB,31.756
1.0,USD,2013-06-14,SEK,6.4719
1.0,USD,2013-06-14,SGD,1.2507
1.0,USD,2013-06-14,THB,30.58
1.0,USD,2013-06-14,TRY,1.8548
1.0,USD,2013-06-14,ZAR,9.9264
