amount,base_currency,date,currency,exchange_rate
1.0,USD,2004-10-18,AUD,1.3711
1.0,USD,2004-10-18,BGN,1.568
1.0,USD,2004-10-18,CAD,1.2553
1.0,USD,2004-10-18,CHF,1.2331
1.0,USD,2004-10-18,CYP,0.46152
1.0,USD,2004-10-18,CZK,25.171
1.0,USD,2004-10-18,DKK,5.9634
1.0,USD,2004-10-18,EEK,12.5434
1.0,USD,2004-10-18,EUR,0.80167
1.0,USD,2004-10-18,GBP,0.55463
1.0,USD,2004-10-18,HKD,7.7908
1.0,USD,2004-10-18,HUF,198.29
1.0,USD,2004-10-18,ISK,69.841
1.0,USD,2004-10-18,JPY,109.44
1.0,USD,2004-10-18,KRW,1143.7
1.0,USD,2004-10-18,LTL,2.768
1.0,USD,2004-10-18,LVL,0.53599
1.0,USD,2004-10-18,MTL,0.34448
1.0,USD,2004-10-18,NOK,6.6049
1.0,USD,2004-10-18,NZD,1.4529
1.0,USD,2004-10-18,PLN,3.4393
1.0,USD,2004-10-18,ROL,33074.0
1.0,USD,2004-10-18,SEK,7.294
1.0,USD,2004-10-18,SGD,1.6789
1.0,USD,2004-10-18,SIT,192.32
1.0,USD,2004-10-18,SKK,32.031
1.0,USD,2004-10-18,TRL,1481481.0
1.0,USD,2004-10-18,ZAR,6.401
