amount,base_currency,date,currency,exchange_rate
1.0,USD,2007-04-13,AUD,1.2008
1.0,USD,2007-04-13,BGN,1.4453
1.0,USD,2007-04-13,CAD,1.1344
1.0,USD,2007-04-13,CHF,1.2091
1.0,USD,2007-04-13,CNY,7.7217
1.0,USD,2007-04-13,CYP,0.42943
1.0,USD,2007-04-13,CZK,20.666
1.0,USD,2007-04-13,DKK,5.5092
1.0,USD,2007-04-13,EEK,11.5627
1.0,USD,2007-04-13,EUR,0.73899
1.0,USD,2007-04-13,GBP,0.50318
1.0,USD,2007-04-13,HKD,7.8136
1.0,USD,2007-04-13,HRK,5.4726
1.0,USD,2007-04-13,HUF,181.7
1.0,USD,2007-04-13,IDR,9096.0
1.0,USD,2007-04-13,ISK,65.585
1.0,USD,2007-04-13,JPY,118.64
1.0,USD,2007-04-13,KRW,928.75
1.0,USD,2007-04-13,LTL,2.5516
1.0,USD,2007-04-13,LVL,0.52158
1.0,USD,2007-04-13,MTL,0.31725
1.0,USD,2007-04-13,MYR,3.4415
1.0,USD,2007-04-13,NOK,5.9847
1.0,USD,2007-04-13,NZD,1.3563
1.0,USD,2007-04-13,PHP,47.9
1.0,USD,2007-04-13,PLN,2.8362
1.0,USD,2007-04-13,RON,2.4721
1.0,USD,2007-04-13,RUB,25.823
1.0,USD,2007-04-13,SEK,6.8595
1.0,USD,2007-04-13,SGD,1.5155
1.0,USD,2007-04-13,SKK,24.754
1.0,USD,2007-04-13,THB,32.65
1.0,USD,2007-04-13,TRY,1.3747
1.0,USD,2007-04-13,ZAR,7.2006
