amount,base_currency,date,currency,exchange_rate
1.0,USD,2023-07-12,AUD,1.4951
1.0,USD,2023-07-12,BGN,1.7745
1.0,USD,2023-07-12,BRL,4.8518
1.0,USD,2023-07-12,CAD,1.3223
1.0,USD,2023-07-12,CHF,0.87852
1.0,USD,2023-07-12,CNY,7.1923
1.0,USD,2023-07-12,CZK,21.619
1.0,USD,2023-07-12,DKK,6.7614
1.0,USD,2023-07-12,EUR,0.90728
1.0,USD,2023-07-12,GBP,0.77461
1.0,USD,2023-07-12,HKD,7.8269
1.0,USD,2023-07-12,HUF,341.57
1.0,USD,2023-07-12,IDR,15069.0
1.0,USD,2023-07-12,ILS,3.6699
1.0,USD,2023-07-12,INR,82.31
1.0,USD,2023-07-12,ISK,133.28
1.0,USD,2023-07-12,JPY,139.58
1.0,USD,2023-07-12,KRW,1289.06
1.0,USD,2023-07-12,MXN,17.0101
1.0,USD,2023-07-12,MYR,4.651
1.0,USD,2023-07-12,NOK,10.2803
1.0,USD,2023-07-12,NZD,1.6166
1.0,USD,2023-07-12,PHP,54.857
1.0,USD,2023-07-12,PLN,4.0349
1.0,USD,2023-07-12,RON,4.4906
1.0,USD,2023-07-12,SEK,10.597
1.0,USD,2023-07-12,SGD,1.3383
1.0,USD,2023-07-12,THB,34.87
1.0,USD,2023-07-12,TRY,26.144
1.0,USD,2023-07-12,ZAR,18.4513
