amount,base_currency,date,currency,exchange_rate
1.0,USD,2007-07-19,AUD,1.1376
1.0,USD,2007-07-19,BGN,1.4152
1.0,USD,2007-07-19,CAD,1.0434
1.0,USD,2007-07-19,CHF,1.2001
1.0,USD,2007-07-19,CNY,7.5632
1.0,USD,2007-07-19,CYP,0.42272
1.0,USD,2007-07-19,CZK,20.464
1.0,USD,2007-07-19,DKK,5.3842
1.0,USD,2007-07-19,EEK,11.3217
1.0,USD,2007-07-19,EUR,0.72359
1.0,USD,2007-07-19,GBP,0.4881
1.0,USD,2007-07-19,HKD,7.8205
1.0,USD,2007-07-19,HRK,5.2732
1.0,USD,2007-07-19,HUF,177.91
1.0,USD,2007-07-19,IDR,9090.0
1.0,USD,2007-07-19,ISK,59.501
1.0,USD,2007-07-19,JPY,122.04
1.0,USD,2007-07-19,KRW,915.95
1.0,USD,2007-07-19,LTL,2.4984
1.0,USD,2007-07-19,LVL,0.50427
1.0,USD,2007-07-19,MTL,0.31064
1.0,USD,2007-07-19,MYR,3.4375
1.0,USD,2007-07-19,NOK,5.7189
1.0,USD,2007-07-19,NZD,1.2614
1.0,USD,2007-07-19,PHP,44.85
1.0,USD,2007-07-19,PLN,2.7185
1.0,USD,2007-07-19,RON,2.263
1.0,USD,2007-07-19,RUB,25.404
1.0,USD,2007-07-19,SEK,6.6394
1.0,USD,2007-07-19,SGD,1.5127
1.0,USD,2007-07-19,SKK,23.987
1.0,USD,2007-07-19,THB,29.945
1.0,USD,2007-07-19,TRY,1.2681
1.0,USD,2007-07-19,ZAR,6.8799
