amount,base_currency,date,currency,exchange_rate
1.0,USD,2007-07-30,AUD,1.1802
1.0,USD,2007-07-30,BGN,1.4319
1.0,USD,2007-07-30,CAD,1.0689
1.0,USD,2007-07-30,CHF,1.2034
1.0,USD,2007-07-30,CNY,7.5674
1.0,USD,2007-07-30,CYP,0.4277
1.0,USD,2007-07-30,CZK,20.518
1.0,USD,2007-07-30,DKK,5.4475
1.0,USD,2007-07-30,EEK,11.4552
1.0,USD,2007-07-30,EUR,0.73212
1.0,USD,2007-07-30,GBP,0.4944
1.0,USD,2007-07-30,HKD,7.825
1.0,USD,2007-07-30,HRK,5.3543
1.0,USD,2007-07-30,HUF,184.9
1.0,USD,2007-07-30,IDR,9210.0
1.0,USD,2007-07-30,ISK,62.201
1.0,USD,2007-07-30,JPY,118.3
1.0,USD,2007-07-30,KRW,923.35
1.0,USD,2007-07-30,LTL,2.5279
1.0,USD,2007-07-30,LVL,0.50999
1.0,USD,2007-07-30,MTL,0.3143
1.0,USD,2007-07-30,MYR,3.4625
1.0,USD,2007-07-30,NOK,5.8569
1.0,USD,2007-07-30,NZD,1.3213
1.0,USD,2007-07-30,PHP,45.4
1.0,USD,2007-07-30,PLN,2.7891
1.0,USD,2007-07-30,RON,2.321
1.0,USD,2007-07-30,RUB,25.588
1.0,USD,2007-07-30,SEK,6.7315
1.0,USD,2007-07-30,SGD,1.5148
1.0,USD,2007-07-30,SKK,24.557
1.0,USD,2007-07-30,THB,29.8
1.0,USD,2007-07-30,TRY,1.3139
1.0,USD,2007-07-30,ZAR,7.174
