amount,base_currency,date,currency,exchange_rate
1.0,USD,2018-05-17,AUD,1.3283
1.0,USD,2018-05-17,BGN,1.6568
1.0,USD,2018-05-17,BRL,3.6668
1.0,USD,2018-05-17,CAD,1.2772
1.0,USD,2018-05-17,CHF,1.0012
1.0,USD,2018-05-17,CNY,6.368
1.0,USD,2018-05-17,CZK,21.649
1.0,USD,2018-05-17,DKK,6.3093
1.0,USD,2018-05-17,EUR,0.8471
1.0,USD,2018-05-17,GBP,0.73994
1.0,USD,2018-05-17,HKD,7.8497
1.0,USD,2018-05-17,HRK,6.2518
1.0,USD,2018-05-17,HUF,268.17
1.0,USD,2018-05-17,IDR,14052.0
1.0,USD,2018-05-17,ILS,3.5902
1.0,USD,2018-05-17,INR,67.737
1.0,USD,2018-05-17,ISK,104.36
1.0,USD,2018-05-17,JPY,110.68
1.0,USD,2018-05-17,KRW,1080.56
1.0,USD,2018-05-17,MXN,19.6256
1.0,USD,2018-05-17,MYR,3.969
1.0,USD,2018-05-17,NOK,8.0953
1.0,USD,2018-05-17,NZD,1.4507
1.0,USD,2018-05-17,PHP,52.275
1.0,USD,2018-05-17,PLN,3.634
1.0,USD,2018-05-17,RON,3.9237
1.0,USD,2018-05-17,RUB,61.97
1.0,USD,2018-05-17,SEK,8.7209
1.0,USD,2018-05-17,SGD,1.3422
1.0,USD,2018-05-17,THB,32.07
1.0,USD,2018-05-17,TRY,4.447
1.0,USD,2018-05-17,ZAR,12.5378
