amount,base_currency,date,currency,exchange_rate
1.0,USD,2018-05-14,AUD,1.3231
1.0,USD,2018-05-14,BGN,1.6315
1.0,USD,2018-05-14,BRL,3.5808
1.0,USD,2018-05-14,CAD,1.2764
1.0,USD,2018-05-14,CHF,0.99808
1.0,USD,2018-05-14,CNY,6.3374
1.0,USD,2018-05-14,CZK,21.261
1.0,USD,2018-05-14,DKK,6.215
1.0,USD,2018-05-14,EUR,0.83417
1.0,USD,2018-05-14,GBP,0.73607
1.0,USD,2018-05-14,HKD,7.8498
1.0,USD,2018-05-14,HRK,6.1591
1.0,USD,2018-05-14,HUF,263.07
1.0,USD,2018-05-14,IDR,13970.0
1.0,USD,2018-05-14,ILS,3.577
1.0,USD,2018-05-14,INR,67.526
1.0,USD,2018-05-14,ISK,101.94
1.0,USD,2018-05-14,JPY,109.5
1.0,USD,2018-05-14,KRW,1068.35
1.0,USD,2018-05-14,MXN,19.3402
1.0,USD,2018-05-14,MYR,3.9505
1.0,USD,2018-05-14,NOK,7.9791
1.0,USD,2018-05-14,NZD,1.4386
1.0,USD,2018-05-14,PHP,52.437
1.0,USD,2018-05-14,PLN,3.556
1.0,USD,2018-05-14,RON,3.8614
1.0,USD,2018-05-14,RUB,61.567
1.0,USD,2018-05-14,SEK,8.5884
1.0,USD,2018-05-14,SGD,1.333
1.0,USD,2018-05-14,THB,31.84
1.0,USD,2018-05-14,TRY,4.3166
1.0,USD,2018-05-14,ZAR,12.2561
