amount,base_currency,date,currency,exchange_rate
1.0,USD,2010-05-27,AUD,1.193
1.0,USD,2010-05-27,BGN,1.5959
1.0,USD,2010-05-27,BRL,1.8406
1.0,USD,2010-05-27,CAD,1.0542
1.0,USD,2010-05-27,CHF,1.1558
1.0,USD,2010-05-27,CNY,6.8315
1.0,USD,2010-05-27,CZK,20.913
1.0,USD,2010-05-27,DKK,6.0707
1.0,USD,2010-05-27,EEK,12.7675
1.0,USD,2010-05-27,EUR,0.81599
1.0,USD,2010-05-27,GBP,0.69053
1.0,USD,2010-05-27,HKD,7.7876
1.0,USD,2010-05-27,HRK,5.9285
1.0,USD,2010-05-27,HUF,225.92
1.0,USD,2010-05-27,IDR,9267.0
1.0,USD,2010-05-27,INR,46.86
1.0,USD,2010-05-27,JPY,90.4
1.0,USD,2010-05-27,KRW,1224.2
1.0,USD,2010-05-27,LTL,2.8175
1.0,USD,2010-05-27,LVL,0.57764
1.0,USD,2010-05-27,MXN,12.921
1.0,USD,2010-05-27,MYR,3.2945
1.0,USD,2010-05-27,NOK,6.5165
1.0,USD,2010-05-27,NZD,1.4894
1.0,USD,2010-05-27,PHP,46.472
1.0,USD,2010-05-27,PLN,3.3332
1.0,USD,2010-05-27,RON,3.3835
1.0,USD,2010-05-27,RUB,30.84
1.0,USD,2010-05-27,SEK,7.8874
1.0,USD,2010-05-27,SGD,1.4051
1.0,USD,2010-05-27,THB,32.565
1.0,USD,2010-05-27,TRY,1.5712
1.0,USD,2010-05-27,ZAR,7.6764
