amount,base_currency,date,currency,exchange_rate
1.0,USD,2016-10-19,AUD,1.3023
1.0,USD,2016-10-19,BGN,1.7814
1.0,USD,2016-10-19,BRL,3.1936
1.0,USD,2016-10-19,CAD,1.308
1.0,USD,2016-10-19,CHF,0.98861
1.0,USD,2016-10-19,CNY,6.7368
1.0,USD,2016-10-19,CZK,24.612
1.0,USD,2016-10-19,DKK,6.7774
1.0,USD,2016-10-19,EUR,0.91083
1.0,USD,2016-10-19,GBP,0.81372
1.0,USD,2016-10-19,HKD,7.758
1.0,USD,2016-10-19,HRK,6.8381
1.0,USD,2016-10-19,HUF,279.7
1.0,USD,2016-10-19,IDR,12995.0
1.0,USD,2016-10-19,ILS,3.8306
1.0,USD,2016-10-19,INR,66.663
1.0,USD,2016-10-19,JPY,103.37
1.0,USD,2016-10-19,KRW,1123.85
1.0,USD,2016-10-19,MXN,18.6583
1.0,USD,2016-10-19,MYR,4.1872
1.0,USD,2016-10-19,NOK,8.1597
1.0,USD,2016-10-19,NZD,1.3874
1.0,USD,2016-10-19,PHP,47.993
1.0,USD,2016-10-19,PLN,3.933
1.0,USD,2016-10-19,RON,4.1006
1.0,USD,2016-10-19,RUB,62.503
1.0,USD,2016-10-19,SEK,8.8332
1.0,USD,2016-10-19,SGD,1.387
1.0,USD,2016-10-19,THB,34.9
1.0,USD,2016-10-19,TRY,3.0717
1.0,USD,2016-10-19,ZAR,13.9038
