amount,base_currency,date,currency,exchange_rate
1.0,USD,2016-10-26,AUD,1.3016
1.0,USD,2016-10-26,BGN,1.7902
1.0,USD,2016-10-26,BRL,3.1181
1.0,USD,2016-10-26,CAD,1.3366
1.0,USD,2016-10-26,CHF,0.99204
1.0,USD,2016-10-26,CNY,6.7692
1.0,USD,2016-10-26,CZK,24.733
1.0,USD,2016-10-26,DKK,6.8087
1.0,USD,2016-10-26,EUR,0.91533
1.0,USD,2016-10-26,GBP,0.8189
1.0,USD,2016-10-26,HKD,7.7558
1.0,USD,2016-10-26,HRK,6.8659
1.0,USD,2016-10-26,HUF,282.92
1.0,USD,2016-10-26,IDR,13011.0
1.0,USD,2016-10-26,ILS,3.8387
1.0,USD,2016-10-26,INR,66.843
1.0,USD,2016-10-26,JPY,104.32
1.0,USD,2016-10-26,KRW,1135.85
1.0,USD,2016-10-26,MXN,18.6243
1.0,USD,2016-10-26,MYR,4.162
1.0,USD,2016-10-26,NOK,8.2769
1.0,USD,2016-10-26,NZD,1.3955
1.0,USD,2016-10-26,PHP,48.458
1.0,USD,2016-10-26,PLN,3.9584
1.0,USD,2016-10-26,RON,4.1158
1.0,USD,2016-10-26,RUB,62.334
1.0,USD,2016-10-26,SEK,8.9124
1.0,USD,2016-10-26,SGD,1.3896
1.0,USD,2016-10-26,THB,35.0
1.0,USD,2016-10-26,TRY,3.0849
1.0,USD,2016-10-26,ZAR,13.75
