amount,base_currency,date,currency,exchange_rate
1.0,USD,2012-03-27,AUD,0.9511
1.0,USD,2012-03-27,BGN,1.4669
1.0,USD,2012-03-27,BRL,1.8204
1.0,USD,2012-03-27,CAD,0.9925
1.0,USD,2012-03-27,CHF,0.90422
1.0,USD,2012-03-27,CNY,6.2982
1.0,USD,2012-03-27,CZK,18.4527
1.0,USD,2012-03-27,DKK,5.5769
1.0,USD,2012-03-27,EUR,0.75002
1.0,USD,2012-03-27,GBP,0.62694
1.0,USD,2012-03-27,HKD,7.7646
1.0,USD,2012-03-27,HRK,5.6345
1.0,USD,2012-03-27,HUF,218.86
1.0,USD,2012-03-27,IDR,9157.0
1.0,USD,2012-03-27,ILS,3.7187
1.0,USD,2012-03-27,INR,50.775
1.0,USD,2012-03-27,JPY,82.93
1.0,USD,2012-03-27,KRW,1133.92
1.0,USD,2012-03-27,LTL,2.5897
1.0,USD,2012-03-27,LVL,0.52381
1.0,USD,2012-03-27,MXN,12.659
1.0,USD,2012-03-27,MYR,3.056
1.0,USD,2012-03-27,NOK,5.6784
1.0,USD,2012-03-27,NZD,1.2153
1.0,USD,2012-03-27,PHP,42.946
1.0,USD,2012-03-27,PLN,3.1026
1.0,USD,2012-03-27,RON,3.2795
1.0,USD,2012-03-27,RUB,28.999
1.0,USD,2012-03-27,SEK,6.6703
1.0,USD,2012-03-27,SGD,1.2558
1.0,USD,2012-03-27,THB,30.71
1.0,USD,2012-03-27,TRY,1.7857
1.0,USD,2012-03-27,ZAR,7.5778
