amount,base_currency,date,currency,exchange_rate
1.0,USD,2012-03-23,AUD,0.96247
1.0,USD,2012-03-23,BGN,1.477
1.0,USD,2012-03-23,BRL,1.8206
1.0,USD,2012-03-23,CAD,1.0016
1.0,USD,2012-03-23,CHF,0.91029
1.0,USD,2012-03-23,CNY,6.3019
1.0,USD,2012-03-23,CZK,18.6717
1.0,USD,2012-03-23,DKK,5.6151
1.0,USD,2012-03-23,EUR,0.75517
1.0,USD,2012-03-23,GBP,0.63155
1.0,USD,2012-03-23,HKD,7.7661
1.0,USD,2012-03-23,HRK,5.6815
1.0,USD,2012-03-23,HUF,222.38
1.0,USD,2012-03-23,IDR,9159.0
1.0,USD,2012-03-23,ILS,3.7339
1.0,USD,2012-03-23,INR,51.275
1.0,USD,2012-03-23,JPY,82.39
1.0,USD,2012-03-23,KRW,1136.05
1.0,USD,2012-03-23,LTL,2.6075
1.0,USD,2012-03-23,LVL,0.52628
1.0,USD,2012-03-23,MXN,12.852
1.0,USD,2012-03-23,MYR,3.0765
1.0,USD,2012-03-23,NOK,5.768
1.0,USD,2012-03-23,NZD,1.2309
1.0,USD,2012-03-23,PHP,42.993
1.0,USD,2012-03-23,PLN,3.1477
1.0,USD,2012-03-23,RON,3.3018
1.0,USD,2012-03-23,RUB,29.387
1.0,USD,2012-03-23,SEK,6.7392
1.0,USD,2012-03-23,SGD,1.2648
1.0,USD,2012-03-23,THB,30.76
1.0,USD,2012-03-23,TRY,1.802
1.0,USD,2012-03-23,ZAR,7.721
