amount,base_currency,date,currency,exchange_rate
1.0,USD,2013-11-29,AUD,1.0972
1.0,USD,2013-11-29,BGN,1.4369
1.0,USD,2013-11-29,BRL,2.3207
1.0,USD,2013-11-29,CAD,1.0575
1.0,USD,2013-11-29,CHF,0.90353
1.0,USD,2013-11-29,CNY,6.0948
1.0,USD,2013-11-29,CZK,20.124
1.0,USD,2013-11-29,DKK,5.4801
1.0,USD,2013-11-29,EUR,0.7347
1.0,USD,2013-11-29,GBP,0.61182
1.0,USD,2013-11-29,HKD,7.7528
1.0,USD,2013-11-29,HRK,5.6135
1.0,USD,2013-11-29,HUF,221.22
1.0,USD,2013-11-29,IDR,11741.0
1.0,USD,2013-11-29,ILS,3.5216
1.0,USD,2013-11-29,INR,62.427
1.0,USD,2013-11-29,JPY,102.28
1.0,USD,2013-11-29,KRW,1058.2
1.0,USD,2013-11-29,LTL,2.5368
1.0,USD,2013-11-29,LVL,0.51649
1.0,USD,2013-11-29,MXN,13.0588
1.0,USD,2013-11-29,MYR,3.2257
1.0,USD,2013-11-29,NOK,6.1127
1.0,USD,2013-11-29,NZD,1.2268
1.0,USD,2013-11-29,PHP,43.676
1.0,USD,2013-11-29,PLN,3.0901
1.0,USD,2013-11-29,RON,3.261
1.0,USD,2013-11-29,RUB,33.175
1.0,USD,2013-11-29,SEK,6.5443
1.0,USD,2013-11-29,SGD,1.255
1.0,USD,2013-11-29,THB,32.065
1.0,USD,2013-11-29,TRY,2.0186
1.0,USD,2013-11-29,ZAR,10.1837
