amount,base_currency,date,currency,exchange_rate
1.0,USD,2013-11-19,AUD,1.0621
1.0,USD,2013-11-19,BGN,1.4485
1.0,USD,2013-11-19,BRL,2.268
1.0,USD,2013-11-19,CAD,1.0437
1.0,USD,2013-11-19,CHF,0.91342
1.0,USD,2013-11-19,CNY,6.0935
1.0,USD,2013-11-19,CZK,20.27
1.0,USD,2013-11-19,DKK,5.524
1.0,USD,2013-11-19,EUR,0.74063
1.0,USD,2013-11-19,GBP,0.62102
1.0,USD,2013-11-19,HKD,7.752
1.0,USD,2013-11-19,HRK,5.6605
1.0,USD,2013-11-19,HUF,219.94
1.0,USD,2013-11-19,IDR,11598.0
1.0,USD,2013-11-19,ILS,3.519
1.0,USD,2013-11-19,INR,62.183
1.0,USD,2013-11-19,JPY,99.9
1.0,USD,2013-11-19,KRW,1055.55
1.0,USD,2013-11-19,LTL,2.5573
1.0,USD,2013-11-19,LVL,0.52052
1.0,USD,2013-11-19,MXN,12.914
1.0,USD,2013-11-19,MYR,3.1785
1.0,USD,2013-11-19,NOK,6.0943
1.0,USD,2013-11-19,NZD,1.1995
1.0,USD,2013-11-19,PHP,43.515
1.0,USD,2013-11-19,PLN,3.098
1.0,USD,2013-11-19,RON,3.2949
1.0,USD,2013-11-19,RUB,32.708
1.0,USD,2013-11-19,SEK,6.637
1.0,USD,2013-11-19,SGD,1.2433
1.0,USD,2013-11-19,THB,31.592
1.0,USD,2013-11-19,TRY,2.0107
1.0,USD,2013-11-19,ZAR,10.1114
