amount,base_currency,date,currency,exchange_rate
1.0,USD,2000-07-13,AUD,1.6934
1.0,USD,2000-07-13,CAD,1.4826
1.0,USD,2000-07-13,CHF,1.6614
1.0,USD,2000-07-13,CYP,0.61399
1.0,USD,2000-07-13,CZK,38.097
1.0,USD,2000-07-13,DKK,7.9807
1.0,USD,2000-07-13,EEK,16.7361
1.0,USD,2000-07-13,EUR,1.0696
1.0,USD,2000-07-13,GBP,0.66574
1.0,USD,2000-07-13,HKD,7.7979
1.0,USD,2000-07-13,HUF,278.31
1.0,USD,2000-07-13,ISK,79.463
1.0,USD,2000-07-13,JPY,107.09
1.0,USD,2000-07-13,KRW,1110.85
1.0,USD,2000-07-13,LTL,4.0002
1.0,USD,2000-07-13,LVL,0.60124
1.0,USD,2000-07-13,MTL,0.43577
1.0,USD,2000-07-13,NOK,8.7148
1.0,USD,2000-07-13,NZD,2.1633
1.0,USD,2000-07-13,PLN,4.3301
1.0,USD,2000-07-13,ROL,21545.0
1.0,USD,2000-07-13,SEK,8.9298
1.0,USD,2000-07-13,SGD,1.742
1.0,USD,2000-07-13,SIT,222.47
1.0,USD,2000-07-13,SKK,45.807
1.0,USD,2000-07-13,TRL,627368.0
1.0,USD,2000-07-13,ZAR,6.8675
