amount,base_currency,date,currency,exchange_rate
1.0,USD,2000-07-20,AUD,1.73
1.0,USD,2000-07-20,BGN,2.1115
1.0,USD,2000-07-20,CAD,1.4778
1.0,USD,2000-07-20,CHF,1.6798
1.0,USD,2000-07-20,CYP,0.62187
1.0,USD,2000-07-20,CZK,38.807
1.0,USD,2000-07-20,DKK,8.0849
1.0,USD,2000-07-20,EEK,16.9703
1.0,USD,2000-07-20,EUR,1.0846
1.0,USD,2000-07-20,GBP,0.66866
1.0,USD,2000-07-20,HKD,7.7849
1.0,USD,2000-07-20,HUF,282.25
1.0,USD,2000-07-20,ISK,79.306
1.0,USD,2000-07-20,JPY,108.18
1.0,USD,2000-07-20,KRW,1109.8
1.0,USD,2000-07-20,LTL,3.9937
1.0,USD,2000-07-20,LVL,0.60347
1.0,USD,2000-07-20,MTL,0.43959
1.0,USD,2000-07-20,NOK,8.8818
1.0,USD,2000-07-20,NZD,2.1826
1.0,USD,2000-07-20,PLN,4.3496
1.0,USD,2000-07-20,ROL,21657.0
1.0,USD,2000-07-20,SEK,9.1204
1.0,USD,2000-07-20,SGD,1.7437
1.0,USD,2000-07-20,SIT,225.42
1.0,USD,2000-07-20,SKK,46.101
1.0,USD,2000-07-20,TRL,633003.0
1.0,USD,2000-07-20,ZAR,6.9612
