amount,base_currency,date,currency,exchange_rate
1.0,USD,2000-07-07,AUD,1.7009
1.0,USD,2000-07-07,CAD,1.4837
1.0,USD,2000-07-07,CHF,1.6301
1.0,USD,2000-07-07,CYP,0.60591
1.0,USD,2000-07-07,CZK,37.583
1.0,USD,2000-07-07,DKK,7.8699
1.0,USD,2000-07-07,EEK,16.4996
1.0,USD,2000-07-07,EUR,1.0545
1.0,USD,2000-07-07,GBP,0.66203
1.0,USD,2000-07-07,HKD,7.8016
1.0,USD,2000-07-07,HUF,274.31
1.0,USD,2000-07-07,ISK,77.085
1.0,USD,2000-07-07,JPY,107.41
1.0,USD,2000-07-07,KRW,1119.52
1.0,USD,2000-07-07,LTL,4.0016
1.0,USD,2000-07-07,LVL,0.60002
1.0,USD,2000-07-07,MTL,0.43193
1.0,USD,2000-07-07,NOK,8.6186
1.0,USD,2000-07-07,NZD,2.1813
1.0,USD,2000-07-07,PLN,4.32
1.0,USD,2000-07-07,ROL,21470.0
1.0,USD,2000-07-07,SEK,8.8906
1.0,USD,2000-07-07,SGD,1.7368
1.0,USD,2000-07-07,SIT,218.94
1.0,USD,2000-07-07,SKK,44.747
1.0,USD,2000-07-07,TRL,623002.0
1.0,USD,2000-07-07,ZAR,6.84
