amount,base_currency,date,currency,exchange_rate
1.0,USD,2008-06-06,AUD,1.0425
1.0,USD,2008-06-06,BGN,1.254
1.0,USD,2008-06-06,BRL,1.6255
1.0,USD,2008-06-06,CAD,1.0198
1.0,USD,2008-06-06,CHF,1.0376
1.0,USD,2008-06-06,CNY,6.923
1.0,USD,2008-06-06,CZK,15.7614
1.0,USD,2008-06-06,DKK,4.7825
1.0,USD,2008-06-06,EEK,10.0318
1.0,USD,2008-06-06,EUR,0.64115
1.0,USD,2008-06-06,GBP,0.51106
1.0,USD,2008-06-06,HKD,7.8091
1.0,USD,2008-06-06,HRK,4.6465
1.0,USD,2008-06-06,HUF,157.36
1.0,USD,2008-06-06,IDR,9325.0
1.0,USD,2008-06-06,ISK,76.034
1.0,USD,2008-06-06,JPY,106.27
1.0,USD,2008-06-06,KRW,1024.25
1.0,USD,2008-06-06,LTL,2.2138
1.0,USD,2008-06-06,LVL,0.44983
1.0,USD,2008-06-06,MXN,10.2866
1.0,USD,2008-06-06,MYR,3.2585
1.0,USD,2008-06-06,NOK,5.0917
1.0,USD,2008-06-06,NZD,1.3029
1.0,USD,2008-06-06,PHP,44.135
1.0,USD,2008-06-06,PLN,2.1682
1.0,USD,2008-06-06,RON,2.3335
1.0,USD,2008-06-06,RUB,23.681
1.0,USD,2008-06-06,SEK,5.9844
1.0,USD,2008-06-06,SGD,1.3653
1.0,USD,2008-06-06,SKK,19.4576
1.0,USD,2008-06-06,THB,33.14
1.0,USD,2008-06-06,TRY,1.2375
1.0,USD,2008-06-06,ZAR,7.824
