amount,base_currency,date,currency,exchange_rate
1.0,USD,2016-08-25,AUD,1.3144
1.0,USD,2016-08-25,BGN,1.7323
1.0,USD,2016-08-25,BRL,3.221
1.0,USD,2016-08-25,CAD,1.2929
1.0,USD,2016-08-25,CHF,0.9659
1.0,USD,2016-08-25,CNY,6.656
1.0,USD,2016-08-25,CZK,23.938
1.0,USD,2016-08-25,DKK,6.5935
1.0,USD,2016-08-25,EUR,0.88574
1.0,USD,2016-08-25,GBP,0.75793
1.0,USD,2016-08-25,HKD,7.7549
1.0,USD,2016-08-25,HRK,6.6356
1.0,USD,2016-08-25,HUF,274.4
1.0,USD,2016-08-25,IDR,13263.0
1.0,USD,2016-08-25,ILS,3.7628
1.0,USD,2016-08-25,INR,67.048
1.0,USD,2016-08-25,JPY,100.49
1.0,USD,2016-08-25,KRW,1116.32
1.0,USD,2016-08-25,MXN,18.457
1.0,USD,2016-08-25,MYR,4.0278
1.0,USD,2016-08-25,NOK,8.2171
1.0,USD,2016-08-25,NZD,1.3687
1.0,USD,2016-08-25,PHP,46.366
1.0,USD,2016-08-25,PLN,3.8196
1.0,USD,2016-08-25,RON,3.9438
1.0,USD,2016-08-25,RUB,64.854
1.0,USD,2016-08-25,SEK,8.4106
1.0,USD,2016-08-25,SGD,1.3531
1.0,USD,2016-08-25,THB,34.572
1.0,USD,2016-08-25,TRY,2.9423
1.0,USD,2016-08-25,ZAR,14.13
