amount,base_currency,date,currency,exchange_rate
1.0,USD,2024-08-13,AUD,1.5161
1.0,USD,2024-08-13,BGN,1.7892
1.0,USD,2024-08-13,BRL,5.4946
1.0,USD,2024-08-13,CAD,1.3735
1.0,USD,2024-08-13,CHF,0.86726
1.0,USD,2024-08-13,CNY,7.1632
1.0,USD,2024-08-13,CZK,23.056
1.0,USD,2024-08-13,DKK,6.8265
1.0,USD,2024-08-13,EUR,0.91483
1.0,USD,2024-08-13,GBP,0.78179
1.0,USD,2024-08-13,HKD,7.7891
1.0,USD,2024-08-13,HUF,360.01
1.0,USD,2024-08-13,IDR,15843.0
1.0,USD,2024-08-13,ILS,3.7375
1.0,USD,2024-08-13,INR,83.94
1.0,USD,2024-08-13,ISK,138.23
1.0,USD,2024-08-13,JPY,147.44
1.0,USD,2024-08-13,KRW,1371.27
1.0,USD,2024-08-13,MXN,18.9589
1.0,USD,2024-08-13,MYR,4.4505
1.0,USD,2024-08-13,NOK,10.7922
1.0,USD,2024-08-13,NZD,1.6548
1.0,USD,2024-08-13,PHP,57.014
1.0,USD,2024-08-13,PLN,3.9237
1.0,USD,2024-08-13,RON,4.5519
1.0,USD,2024-08-13,SEK,10.526
1.0,USD,2024-08-13,SGD,1.3223
1.0,USD,2024-08-13,THB,35.115
1.0,USD,2024-08-13,TRY,33.555
1.0,USD,2024-08-13,ZAR,18.1704
