amount,base_currency,date,currency,exchange_rate
1.0,USD,2024-08-16,AUD,1.5078
1.0,USD,2024-08-16,BGN,1.779
1.0,USD,2024-08-16,BRL,5.4677
1.0,USD,2024-08-16,CAD,1.373
1.0,USD,2024-08-16,CHF,0.86775
1.0,USD,2024-08-16,CNY,7.1637
1.0,USD,2024-08-16,CZK,22.957
1.0,USD,2024-08-16,DKK,6.787
1.0,USD,2024-08-16,EUR,0.90959
1.0,USD,2024-08-16,GBP,0.77431
1.0,USD,2024-08-16,HKD,7.7956
1.0,USD,2024-08-16,HUF,359.95
1.0,USD,2024-08-16,IDR,15699.0
1.0,USD,2024-08-16,ILS,3.671
1.0,USD,2024-08-16,INR,83.94
1.0,USD,2024-08-16,ISK,139.08
1.0,USD,2024-08-16,JPY,148.01
1.0,USD,2024-08-16,KRW,1355.81
1.0,USD,2024-08-16,MXN,18.6884
1.0,USD,2024-08-16,MYR,4.4315
1.0,USD,2024-08-16,NOK,10.75
1.0,USD,2024-08-16,NZD,1.6591
1.0,USD,2024-08-16,PHP,57.161
1.0,USD,2024-08-16,PLN,3.8842
1.0,USD,2024-08-16,RON,4.5259
1.0,USD,2024-08-16,SEK,10.4998
1.0,USD,2024-08-16,SGD,1.3186
1.0,USD,2024-08-16,THB,34.935
1.0,USD,2024-08-16,TRY,33.696
1.0,USD,2024-08-16,ZAR,17.9182
