amount,base_currency,date,currency,exchange_rate
1.0,USD,2006-07-10,AUD,1.3362
1.0,USD,2006-07-10,BGN,1.5337
1.0,USD,2006-07-10,CAD,1.1241
1.0,USD,2006-07-10,CHF,1.229
1.0,USD,2006-07-10,CNY,7.9908
1.0,USD,2006-07-10,CYP,0.45091
1.0,USD,2006-07-10,CZK,22.309
1.0,USD,2006-07-10,DKK,5.8494
1.0,USD,2006-07-10,EEK,12.2699
1.0,USD,2006-07-10,EUR,0.78419
1.0,USD,2006-07-10,GBP,0.5427
1.0,USD,2006-07-10,HKD,7.7707
1.0,USD,2006-07-10,HRK,5.6852
1.0,USD,2006-07-10,HUF,220.36
1.0,USD,2006-07-10,IDR,9050.0
1.0,USD,2006-07-10,ISK,75.588
1.0,USD,2006-07-10,JPY,113.84
1.0,USD,2006-07-10,KRW,942.0
1.0,USD,2006-07-10,LTL,2.7077
1.0,USD,2006-07-10,LVL,0.5458
1.0,USD,2006-07-10,MTL,0.33665
1.0,USD,2006-07-10,MYR,3.6425
1.0,USD,2006-07-10,NOK,6.2625
1.0,USD,2006-07-10,NZD,1.633
1.0,USD,2006-07-10,PHP,52.135
1.0,USD,2006-07-10,PLN,3.1779
1.0,USD,2006-07-10,RON,2.8137
1.0,USD,2006-07-10,RUB,26.889
1.0,USD,2006-07-10,SEK,7.1923
1.0,USD,2006-07-10,SGD,1.5739
1.0,USD,2006-07-10,SIT,187.93
1.0,USD,2006-07-10,SKK,30.14
1.0,USD,2006-07-10,THB,37.855
1.0,USD,2006-07-10,TRY,1.5607
1.0,USD,2006-07-10,ZAR,7.1477
