amount,base_currency,date,currency,exchange_rate
1.0,USD,2026-03-06,AUD,1.4273
1.0,USD,2026-03-06,BRL,5.2765
1.0,USD,2026-03-06,CAD,1.3651
1.0,USD,2026-03-06,CHF,0.78237
1.0,USD,2026-03-06,CNY,6.9047
1.0,USD,2026-03-06,CZK,21.122
1.0,USD,2026-03-06,DKK,6.4621
1.0,USD,2026-03-06,EUR,0.86498
1.0,USD,2026-03-06,GBP,0.74987
1.0,USD,2026-03-06,HKD,7.8194
1.0,USD,2026-03-06,HUF,340.28
1.0,USD,2026-03-06,IDR,16973.0
1.0,USD,2026-03-06,ILS,3.0928
1.0,USD,2026-03-06,INR,91.83
1.0,USD,2026-03-06,ISK,125.34
1.0,USD,2026-03-06,JPY,157.92
1.0,USD,2026-03-06,KRW,1485.18
1.0,USD,2026-03-06,MXN,17.7857
1.0,USD,2026-03-06,MYR,3.946
1.0,USD,2026-03-06,NOK,9.664
1.0,USD,2026-03-06,NZD,1.7029
1.0,USD,2026-03-06,PHP,59.273
1.0,USD,2026-03-06,PLN,3.7086
1.0,USD,2026-03-06,RON,4.4071
1.0,USD,2026-03-06,SEK,9.2492
1.0,USD,2026-03-06,SGD,1.281
1.0,USD,2026-03-06,THB,31.975
1.0,USD,2026-03-06,TRY,44.074
1.0,USD,2026-03-06,ZAR,16.718
