amount,base_currency,date,currency,exchange_rate
1.0,USD,2015-04-29,AUD,1.2509
1.0,USD,2015-04-29,BGN,1.7777
1.0,USD,2015-04-29,BRL,2.951
1.0,USD,2015-04-29,CAD,1.2054
1.0,USD,2015-04-29,CHF,0.95355
1.0,USD,2015-04-29,CNY,6.1999
1.0,USD,2015-04-29,CZK,24.936
1.0,USD,2015-04-29,DKK,6.7823
1.0,USD,2015-04-29,EUR,0.90893
1.0,USD,2015-04-29,GBP,0.65088
1.0,USD,2015-04-29,HKD,7.7511
1.0,USD,2015-04-29,HRK,6.8863
1.0,USD,2015-04-29,HUF,275.0
1.0,USD,2015-04-29,IDR,12919.0
1.0,USD,2015-04-29,ILS,3.8721
1.0,USD,2015-04-29,INR,63.428
1.0,USD,2015-04-29,JPY,119.25
1.0,USD,2015-04-29,KRW,1071.75
1.0,USD,2015-04-29,MXN,15.29
1.0,USD,2015-04-29,MYR,3.561
1.0,USD,2015-04-29,NOK,7.6213
1.0,USD,2015-04-29,NZD,1.3007
1.0,USD,2015-04-29,PHP,44.304
1.0,USD,2015-04-29,PLN,3.6466
1.0,USD,2015-04-29,RON,4.0106
1.0,USD,2015-04-29,RUB,51.613
1.0,USD,2015-04-29,SEK,8.4278
1.0,USD,2015-04-29,SGD,1.3231
1.0,USD,2015-04-29,THB,32.85
1.0,USD,2015-04-29,TRY,2.6756
1.0,USD,2015-04-29,ZAR,11.878
