amount,base_currency,date,currency,exchange_rate
1.0,USD,2017-10-27,AUD,1.3094
1.0,USD,2017-10-27,BGN,1.6853
1.0,USD,2017-10-27,BRL,3.2996
1.0,USD,2017-10-27,CAD,1.2892
1.0,USD,2017-10-27,CHF,1.0023
1.0,USD,2017-10-27,CNY,6.6545
1.0,USD,2017-10-27,CZK,22.122
1.0,USD,2017-10-27,DKK,6.4116
1.0,USD,2017-10-27,EUR,0.8617
1.0,USD,2017-10-27,GBP,0.76375
1.0,USD,2017-10-27,HKD,7.8036
1.0,USD,2017-10-27,HRK,6.4733
1.0,USD,2017-10-27,HUF,268.19
1.0,USD,2017-10-27,IDR,13631.0
1.0,USD,2017-10-27,ILS,3.543
1.0,USD,2017-10-27,INR,65.06
1.0,USD,2017-10-27,JPY,114.19
1.0,USD,2017-10-27,KRW,1128.3
1.0,USD,2017-10-27,MXN,19.2598
1.0,USD,2017-10-27,MYR,4.242
1.0,USD,2017-10-27,NOK,8.2161
1.0,USD,2017-10-27,NZD,1.4627
1.0,USD,2017-10-27,PHP,51.852
1.0,USD,2017-10-27,PLN,3.6589
1.0,USD,2017-10-27,RON,3.9647
1.0,USD,2017-10-27,RUB,58.455
1.0,USD,2017-10-27,SEK,8.3921
1.0,USD,2017-10-27,SGD,1.37
1.0,USD,2017-10-27,THB,33.3
1.0,USD,2017-10-27,TRY,3.8226
1.0,USD,2017-10-27,ZAR,14.2055
