amount,base_currency,date,currency,exchange_rate
1.0,USD,2011-02-14,AUD,0.99926
1.0,USD,2011-02-14,BGN,1.4552
1.0,USD,2011-02-14,BRL,1.6695
1.0,USD,2011-02-14,CAD,0.9881
1.0,USD,2011-02-14,CHF,0.9721
1.0,USD,2011-02-14,CNY,6.5969
1.0,USD,2011-02-14,CZK,18.032
1.0,USD,2011-02-14,DKK,5.5482
1.0,USD,2011-02-14,EUR,0.74405
1.0,USD,2011-02-14,GBP,0.625
1.0,USD,2011-02-14,HKD,7.7928
1.0,USD,2011-02-14,HRK,5.5149
1.0,USD,2011-02-14,HUF,202.64
1.0,USD,2011-02-14,IDR,8913.0
1.0,USD,2011-02-14,ILS,3.6717
1.0,USD,2011-02-14,INR,45.5
1.0,USD,2011-02-14,JPY,83.44
1.0,USD,2011-02-14,KRW,1124.87
1.0,USD,2011-02-14,LTL,2.569
1.0,USD,2011-02-14,LVL,0.52515
1.0,USD,2011-02-14,MXN,12.0485
1.0,USD,2011-02-14,MYR,3.0525
1.0,USD,2011-02-14,NOK,5.8609
1.0,USD,2011-02-14,NZD,1.3242
1.0,USD,2011-02-14,PHP,43.651
1.0,USD,2011-02-14,PLN,2.9342
1.0,USD,2011-02-14,RON,3.1615
1.0,USD,2011-02-14,RUB,29.3
1.0,USD,2011-02-14,SEK,6.515
1.0,USD,2011-02-14,SGD,1.2822
1.0,USD,2011-02-14,THB,30.78
1.0,USD,2011-02-14,TRY,1.5967
1.0,USD,2011-02-14,ZAR,7.312
