amount,base_currency,date,currency,exchange_rate
1.0,USD,2020-11-18,AUD,1.3672
1.0,USD,2020-11-18,BGN,1.648
1.0,USD,2020-11-18,BRL,5.3062
1.0,USD,2020-11-18,CAD,1.3072
1.0,USD,2020-11-18,CHF,0.91102
1.0,USD,2020-11-18,CNY,6.5571
1.0,USD,2020-11-18,CZK,22.246
1.0,USD,2020-11-18,DKK,6.2787
1.0,USD,2020-11-18,EUR,0.8426
1.0,USD,2020-11-18,GBP,0.75306
1.0,USD,2020-11-18,HKD,7.7524
1.0,USD,2020-11-18,HRK,6.376
1.0,USD,2020-11-18,HUF,303.55
1.0,USD,2020-11-18,IDR,14111.0
1.0,USD,2020-11-18,ILS,3.3487
1.0,USD,2020-11-18,INR,74.157
1.0,USD,2020-11-18,ISK,136.08
1.0,USD,2020-11-18,JPY,103.88
1.0,USD,2020-11-18,KRW,1104.27
1.0,USD,2020-11-18,MXN,20.231
1.0,USD,2020-11-18,MYR,4.0875
1.0,USD,2020-11-18,NOK,9.0255
1.0,USD,2020-11-18,NZD,1.4446
1.0,USD,2020-11-18,PHP,48.253
1.0,USD,2020-11-18,PLN,3.7659
1.0,USD,2020-11-18,RON,4.106
1.0,USD,2020-11-18,RUB,75.885
1.0,USD,2020-11-18,SEK,8.6059
1.0,USD,2020-11-18,SGD,1.3412
1.0,USD,2020-11-18,THB,30.32
1.0,USD,2020-11-18,TRY,7.7149
1.0,USD,2020-11-18,ZAR,15.4039
