amount,base_currency,date,currency,exchange_rate
1.0,USD,2009-04-08,AUD,1.4091
1.0,USD,2009-04-08,BGN,1.4782
1.0,USD,2009-04-08,BRL,2.21
1.0,USD,2009-04-08,CAD,1.235
1.0,USD,2009-04-08,CHF,1.1465
1.0,USD,2009-04-08,CNY,6.8359
1.0,USD,2009-04-08,CZK,20.099
1.0,USD,2009-04-08,DKK,5.6314
1.0,USD,2009-04-08,EEK,11.8257
1.0,USD,2009-04-08,EUR,0.7558
1.0,USD,2009-04-08,GBP,0.67973
1.0,USD,2009-04-08,HKD,7.7504
1.0,USD,2009-04-08,HRK,5.6093
1.0,USD,2009-04-08,HUF,224.38
1.0,USD,2009-04-08,IDR,11328.0
1.0,USD,2009-04-08,INR,50.19
1.0,USD,2009-04-08,JPY,100.05
1.0,USD,2009-04-08,KRW,1347.85
1.0,USD,2009-04-08,LTL,2.6096
1.0,USD,2009-04-08,LVL,0.53609
1.0,USD,2009-04-08,MXN,13.455
1.0,USD,2009-04-08,MYR,3.6305
1.0,USD,2009-04-08,NOK,6.7236
1.0,USD,2009-04-08,NZD,1.7355
1.0,USD,2009-04-08,PHP,47.872
1.0,USD,2009-04-08,PLN,3.3849
1.0,USD,2009-04-08,RON,3.1616
1.0,USD,2009-04-08,RUB,33.733
1.0,USD,2009-04-08,SEK,8.2363
1.0,USD,2009-04-08,SGD,1.5164
1.0,USD,2009-04-08,THB,35.435
1.0,USD,2009-04-08,TRY,1.598
1.0,USD,2009-04-08,ZAR,9.1943
