amount,base_currency,date,currency,exchange_rate
1.0,USD,2016-01-20,AUD,1.4592
1.0,USD,2016-01-20,BGN,1.7932
1.0,USD,2016-01-20,BRL,4.0854
1.0,USD,2016-01-20,CAD,1.4637
1.0,USD,2016-01-20,CHF,1.0023
1.0,USD,2016-01-20,CNY,6.58
1.0,USD,2016-01-20,CZK,24.793
1.0,USD,2016-01-20,DKK,6.8431
1.0,USD,2016-01-20,EUR,0.91684
1.0,USD,2016-01-20,GBP,0.70597
1.0,USD,2016-01-20,HKD,7.8267
1.0,USD,2016-01-20,HRK,7.0294
1.0,USD,2016-01-20,HUF,288.59
1.0,USD,2016-01-20,IDR,13962.0
1.0,USD,2016-01-20,ILS,3.9754
1.0,USD,2016-01-20,INR,67.996
1.0,USD,2016-01-20,JPY,116.7
1.0,USD,2016-01-20,KRW,1216.15
1.0,USD,2016-01-20,MXN,18.3763
1.0,USD,2016-01-20,MYR,4.395
1.0,USD,2016-01-20,NOK,8.8613
1.0,USD,2016-01-20,NZD,1.5709
1.0,USD,2016-01-20,PHP,47.877
1.0,USD,2016-01-20,PLN,4.0985
1.0,USD,2016-01-20,RON,4.1557
1.0,USD,2016-01-20,RUB,80.87
1.0,USD,2016-01-20,SEK,8.5662
1.0,USD,2016-01-20,SGD,1.4392
1.0,USD,2016-01-20,THB,36.29
1.0,USD,2016-01-20,TRY,3.0537
1.0,USD,2016-01-20,ZAR,16.7687
