amount,base_currency,date,currency,exchange_rate
1.0,USD,2001-04-11,AUD,1.9949
1.0,USD,2001-04-11,BGN,2.2025
1.0,USD,2001-04-11,CAD,1.5571
1.0,USD,2001-04-11,CHF,1.7222
1.0,USD,2001-04-11,CYP,0.65449
1.0,USD,2001-04-11,CZK,39.276
1.0,USD,2001-04-11,DKK,8.4416
1.0,USD,2001-04-11,EEK,17.6998
1.0,USD,2001-04-11,EUR,1.1312
1.0,USD,2001-04-11,GBP,0.69898
1.0,USD,2001-04-11,HKD,7.7995
1.0,USD,2001-04-11,HUF,301.99
1.0,USD,2001-04-11,ISK,93.13
1.0,USD,2001-04-11,JPY,124.21
1.0,USD,2001-04-11,KRW,1325.0
1.0,USD,2001-04-11,LTL,3.999
1.0,USD,2001-04-11,LVL,0.63201
1.0,USD,2001-04-11,MTL,0.45373
1.0,USD,2001-04-11,NOK,9.125
1.0,USD,2001-04-11,NZD,2.4724
1.0,USD,2001-04-11,PLN,4.0492
1.0,USD,2001-04-11,ROL,27766.0
1.0,USD,2001-04-11,SEK,10.1951
1.0,USD,2001-04-11,SGD,1.8075
1.0,USD,2001-04-11,SIT,244.72
1.0,USD,2001-04-11,SKK,49.105
1.0,USD,2001-04-11,TRL,1289593.0
1.0,USD,2001-04-11,ZAR,8.0202
