amount,base_currency,date,currency,exchange_rate
1.0,USD,2001-04-02,AUD,2.0708
1.0,USD,2001-04-02,BGN,2.2198
1.0,USD,2001-04-02,CAD,1.5741
1.0,USD,2001-04-02,CHF,1.7401
1.0,USD,2001-04-02,CYP,0.65976
1.0,USD,2001-04-02,CZK,39.295
1.0,USD,2001-04-02,DKK,8.5062
1.0,USD,2001-04-02,EEK,17.837
1.0,USD,2001-04-02,EUR,1.14
1.0,USD,2001-04-02,GBP,0.70451
1.0,USD,2001-04-02,HKD,7.7983
1.0,USD,2001-04-02,HUF,304.13
1.0,USD,2001-04-02,ISK,92.16
1.0,USD,2001-04-02,JPY,126.35
1.0,USD,2001-04-02,KRW,1348.01
1.0,USD,2001-04-02,LTL,4.001
1.0,USD,2001-04-02,LVL,0.63486
1.0,USD,2001-04-02,MTL,0.45634
1.0,USD,2001-04-02,NOK,9.186
1.0,USD,2001-04-02,NZD,2.5091
1.0,USD,2001-04-02,PLN,4.098
1.0,USD,2001-04-02,ROL,27591.0
1.0,USD,2001-04-02,SEK,10.4275
1.0,USD,2001-04-02,SGD,1.8145
1.0,USD,2001-04-02,SIT,246.49
1.0,USD,2001-04-02,SKK,49.781
1.0,USD,2001-04-02,TRL,1100091.0
1.0,USD,2001-04-02,ZAR,8.05
