amount,base_currency,date,currency,exchange_rate
1.0,USD,2019-01-04,AUD,1.4197
1.0,USD,2019-01-04,BGN,1.7152
1.0,USD,2019-01-04,BRL,3.7612
1.0,USD,2019-01-04,CAD,1.3442
1.0,USD,2019-01-04,CHF,0.98711
1.0,USD,2019-01-04,CNY,6.8649
1.0,USD,2019-01-04,CZK,22.497
1.0,USD,2019-01-04,DKK,6.5491
1.0,USD,2019-01-04,EUR,0.87696
1.0,USD,2019-01-04,GBP,0.78916
1.0,USD,2019-01-04,HKD,7.8335
1.0,USD,2019-01-04,HRK,6.5189
1.0,USD,2019-01-04,HUF,281.9
1.0,USD,2019-01-04,IDR,14243.0
1.0,USD,2019-01-04,ILS,3.7113
1.0,USD,2019-01-04,INR,69.659
1.0,USD,2019-01-04,ISK,117.51
1.0,USD,2019-01-04,JPY,108.04
1.0,USD,2019-01-04,KRW,1121.75
1.0,USD,2019-01-04,MXN,19.5633
1.0,USD,2019-01-04,MYR,4.131
1.0,USD,2019-01-04,NOK,8.6511
1.0,USD,2019-01-04,NZD,1.4948
1.0,USD,2019-01-04,PHP,52.45
1.0,USD,2019-01-04,PLN,3.7672
1.0,USD,2019-01-04,RON,4.0916
1.0,USD,2019-01-04,RUB,68.122
1.0,USD,2019-01-04,SEK,8.9854
1.0,USD,2019-01-04,SGD,1.3615
1.0,USD,2019-01-04,THB,32.085
1.0,USD,2019-01-04,TRY,5.4115
1.0,USD,2019-01-04,ZAR,14.1344
