amount,base_currency,date,currency,exchange_rate
1.0,USD,2021-10-28,AUD,1.3293
1.0,USD,2021-10-28,BGN,1.6871
1.0,USD,2021-10-28,BRL,5.5894
1.0,USD,2021-10-28,CAD,1.2357
1.0,USD,2021-10-28,CHF,0.91918
1.0,USD,2021-10-28,CNY,6.3977
1.0,USD,2021-10-28,CZK,22.176
1.0,USD,2021-10-28,DKK,6.4169
1.0,USD,2021-10-28,EUR,0.86259
1.0,USD,2021-10-28,GBP,0.72779
1.0,USD,2021-10-28,HKD,7.7777
1.0,USD,2021-10-28,HRK,6.4828
1.0,USD,2021-10-28,HUF,313.4
1.0,USD,2021-10-28,IDR,14206.0
1.0,USD,2021-10-28,ILS,3.1794
1.0,USD,2021-10-28,INR,74.873
1.0,USD,2021-10-28,ISK,129.04
1.0,USD,2021-10-28,JPY,113.6
1.0,USD,2021-10-28,KRW,1171.13
1.0,USD,2021-10-28,MXN,20.343
1.0,USD,2021-10-28,MYR,4.15
1.0,USD,2021-10-28,NOK,8.4075
1.0,USD,2021-10-28,NZD,1.3927
1.0,USD,2021-10-28,PHP,50.649
1.0,USD,2021-10-28,PLN,3.9845
1.0,USD,2021-10-28,RON,4.2694
1.0,USD,2021-10-28,RUB,70.387
1.0,USD,2021-10-28,SEK,8.5992
1.0,USD,2021-10-28,SGD,1.3476
1.0,USD,2021-10-28,THB,33.25
1.0,USD,2021-10-28,TRY,9.6123
1.0,USD,2021-10-28,ZAR,15.143
