amount,base_currency,date,currency,exchange_rate
1.0,USD,2007-03-09,AUD,1.2838
1.0,USD,2007-03-09,BGN,1.4867
1.0,USD,2007-03-09,CAD,1.1759
1.0,USD,2007-03-09,CHF,1.2267
1.0,USD,2007-03-09,CNY,7.7445
1.0,USD,2007-03-09,CYP,0.44044
1.0,USD,2007-03-09,CZK,21.412
1.0,USD,2007-03-09,DKK,5.6623
1.0,USD,2007-03-09,EEK,11.894
1.0,USD,2007-03-09,EUR,0.76017
1.0,USD,2007-03-09,GBP,0.51737
1.0,USD,2007-03-09,HKD,7.8144
1.0,USD,2007-03-09,HRK,5.5926
1.0,USD,2007-03-09,HUF,190.86
1.0,USD,2007-03-09,IDR,9176.0
1.0,USD,2007-03-09,ISK,67.533
1.0,USD,2007-03-09,JPY,117.28
1.0,USD,2007-03-09,KRW,945.75
1.0,USD,2007-03-09,LTL,2.6247
1.0,USD,2007-03-09,LVL,0.53812
1.0,USD,2007-03-09,MTL,0.32634
1.0,USD,2007-03-09,MYR,3.504
1.0,USD,2007-03-09,NOK,6.1665
1.0,USD,2007-03-09,NZD,1.4508
1.0,USD,2007-03-09,PHP,48.47
1.0,USD,2007-03-09,PLN,2.9516
1.0,USD,2007-03-09,RON,2.5693
1.0,USD,2007-03-09,RUB,26.192
1.0,USD,2007-03-09,SEK,7.0645
1.0,USD,2007-03-09,SGD,1.5257
1.0,USD,2007-03-09,SKK,25.89
1.0,USD,2007-03-09,THB,32.664
1.0,USD,2007-03-09,TRY,1.4217
1.0,USD,2007-03-09,ZAR,7.3936
