amount,base_currency,date,currency,exchange_rate
1.0,USD,2011-08-16,AUD,0.96031
1.0,USD,2011-08-16,BGN,1.362
1.0,USD,2011-08-16,BRL,1.6024
1.0,USD,2011-08-16,CAD,0.98642
1.0,USD,2011-08-16,CHF,0.7796
1.0,USD,2011-08-16,CNY,6.3828
1.0,USD,2011-08-16,CZK,16.9805
1.0,USD,2011-08-16,DKK,5.1877
1.0,USD,2011-08-16,EUR,0.69638
1.0,USD,2011-08-16,GBP,0.61177
1.0,USD,2011-08-16,HKD,7.7938
1.0,USD,2011-08-16,HRK,5.1957
1.0,USD,2011-08-16,HUF,188.84
1.0,USD,2011-08-16,IDR,8529.0
1.0,USD,2011-08-16,ILS,3.5369
1.0,USD,2011-08-16,INR,45.39
1.0,USD,2011-08-16,JPY,76.685
1.0,USD,2011-08-16,KRW,1073.43
1.0,USD,2011-08-16,LTL,2.4045
1.0,USD,2011-08-16,LVL,0.49387
1.0,USD,2011-08-16,MXN,12.2999
1.0,USD,2011-08-16,MYR,2.9835
1.0,USD,2011-08-16,NOK,5.477
1.0,USD,2011-08-16,NZD,1.2074
1.0,USD,2011-08-16,PHP,42.396
1.0,USD,2011-08-16,PLN,2.8966
1.0,USD,2011-08-16,RON,2.9776
1.0,USD,2011-08-16,RUB,28.809
1.0,USD,2011-08-16,SEK,6.4414
1.0,USD,2011-08-16,SGD,1.2045
1.0,USD,2011-08-16,THB,29.88
1.0,USD,2011-08-16,TRY,1.783
1.0,USD,2011-08-16,ZAR,7.1822
