amount,base_currency,date,currency,exchange_rate
1.0,USD,2011-08-23,AUD,0.95222
1.0,USD,2011-08-23,BGN,1.3524
1.0,USD,2011-08-23,BRL,1.5981
1.0,USD,2011-08-23,CAD,0.98603
1.0,USD,2011-08-23,CHF,0.78896
1.0,USD,2011-08-23,CNY,6.397
1.0,USD,2011-08-23,CZK,16.8836
1.0,USD,2011-08-23,DKK,5.1513
1.0,USD,2011-08-23,EUR,0.69147
1.0,USD,2011-08-23,GBP,0.60573
1.0,USD,2011-08-23,HKD,7.7974
1.0,USD,2011-08-23,HRK,5.168
1.0,USD,2011-08-23,HUF,187.93
1.0,USD,2011-08-23,IDR,8544.0
1.0,USD,2011-08-23,ILS,3.5774
1.0,USD,2011-08-23,INR,45.625
1.0,USD,2011-08-23,JPY,76.559
1.0,USD,2011-08-23,KRW,1077.57
1.0,USD,2011-08-23,LTL,2.3875
1.0,USD,2011-08-23,LVL,0.4906
1.0,USD,2011-08-23,MXN,12.2921
1.0,USD,2011-08-23,MYR,2.966
1.0,USD,2011-08-23,NOK,5.399
1.0,USD,2011-08-23,NZD,1.2004
1.0,USD,2011-08-23,PHP,42.322
1.0,USD,2011-08-23,PLN,2.8695
1.0,USD,2011-08-23,RON,2.9439
1.0,USD,2011-08-23,RUB,28.921
1.0,USD,2011-08-23,SEK,6.2955
1.0,USD,2011-08-23,SGD,1.2041
1.0,USD,2011-08-23,THB,29.83
1.0,USD,2011-08-23,TRY,1.7828
1.0,USD,2011-08-23,ZAR,7.1785
