amount,base_currency,date,currency,exchange_rate
1.0,USD,2008-05-12,AUD,1.0612
1.0,USD,2008-05-12,BGN,1.2675
1.0,USD,2008-05-12,BRL,1.678
1.0,USD,2008-05-12,CAD,1.0051
1.0,USD,2008-05-12,CHF,1.0512
1.0,USD,2008-05-12,CNY,6.9882
1.0,USD,2008-05-12,CZK,16.1698
1.0,USD,2008-05-12,DKK,4.8355
1.0,USD,2008-05-12,EEK,10.1404
1.0,USD,2008-05-12,EUR,0.64809
1.0,USD,2008-05-12,GBP,0.51124
1.0,USD,2008-05-12,HKD,7.7962
1.0,USD,2008-05-12,HRK,4.7012
1.0,USD,2008-05-12,HUF,162.5
1.0,USD,2008-05-12,IDR,9244.0
1.0,USD,2008-05-12,ISK,79.702
1.0,USD,2008-05-12,JPY,103.97
1.0,USD,2008-05-12,KRW,1045.25
1.0,USD,2008-05-12,LTL,2.2377
1.0,USD,2008-05-12,LVL,0.45204
1.0,USD,2008-05-12,MXN,10.5485
1.0,USD,2008-05-12,MYR,3.2145
1.0,USD,2008-05-12,NOK,5.0819
1.0,USD,2008-05-12,NZD,1.3031
1.0,USD,2008-05-12,PHP,42.675
1.0,USD,2008-05-12,PLN,2.1988
1.0,USD,2008-05-12,RON,2.3857
1.0,USD,2008-05-12,RUB,23.799
1.0,USD,2008-05-12,SEK,6.019
1.0,USD,2008-05-12,SGD,1.3704
1.0,USD,2008-05-12,SKK,20.593
1.0,USD,2008-05-12,THB,32.175
1.0,USD,2008-05-12,TRY,1.259
1.0,USD,2008-05-12,ZAR,7.668
