amount,base_currency,date,currency,exchange_rate
1.0,USD,2018-08-15,AUD,1.3841
1.0,USD,2018-08-15,BGN,1.7276
1.0,USD,2018-08-15,BRL,3.9099
1.0,USD,2018-08-15,CAD,1.3102
1.0,USD,2018-08-15,CHF,0.99717
1.0,USD,2018-08-15,CNY,6.9162
1.0,USD,2018-08-15,CZK,22.706
1.0,USD,2018-08-15,DKK,6.5872
1.0,USD,2018-08-15,EUR,0.88331
1.0,USD,2018-08-15,GBP,0.7873
1.0,USD,2018-08-15,HKD,7.8499
1.0,USD,2018-08-15,HRK,6.5558
1.0,USD,2018-08-15,HUF,287.02
1.0,USD,2018-08-15,IDR,14600.0
1.0,USD,2018-08-15,ILS,3.6931
1.0,USD,2018-08-15,INR,69.927
1.0,USD,2018-08-15,ISK,109.71
1.0,USD,2018-08-15,JPY,111.01
1.0,USD,2018-08-15,KRW,1135.49
1.0,USD,2018-08-15,MXN,19.145
1.0,USD,2018-08-15,MYR,4.1035
1.0,USD,2018-08-15,NOK,8.4364
1.0,USD,2018-08-15,NZD,1.5252
1.0,USD,2018-08-15,PHP,53.61
1.0,USD,2018-08-15,PLN,3.8233
1.0,USD,2018-08-15,RON,4.1121
1.0,USD,2018-08-15,RUB,67.121
1.0,USD,2018-08-15,SEK,9.1894
1.0,USD,2018-08-15,SGD,1.3804
1.0,USD,2018-08-15,THB,33.365
1.0,USD,2018-08-15,TRY,6.128
1.0,USD,2018-08-15,ZAR,14.6373
