amount,base_currency,date,currency,exchange_rate
1.0,USD,2014-05-28,AUD,1.0836
1.0,USD,2014-05-28,BGN,1.4372
1.0,USD,2014-05-28,BRL,2.2464
1.0,USD,2014-05-28,CAD,1.0862
1.0,USD,2014-05-28,CHF,0.89837
1.0,USD,2014-05-28,CNY,6.2553
1.0,USD,2014-05-28,CZK,20.166
1.0,USD,2014-05-28,DKK,5.4843
1.0,USD,2014-05-28,EUR,0.73486
1.0,USD,2014-05-28,GBP,0.59708
1.0,USD,2014-05-28,HKD,7.7526
1.0,USD,2014-05-28,HRK,5.582
1.0,USD,2014-05-28,HUF,223.4
1.0,USD,2014-05-28,IDR,11638.0
1.0,USD,2014-05-28,ILS,3.489
1.0,USD,2014-05-28,INR,58.929
1.0,USD,2014-05-28,JPY,101.95
1.0,USD,2014-05-28,KRW,1021.99
1.0,USD,2014-05-28,LTL,2.5373
1.0,USD,2014-05-28,MXN,12.882
1.0,USD,2014-05-28,MYR,3.2232
1.0,USD,2014-05-28,NOK,5.9539
1.0,USD,2014-05-28,NZD,1.1786
1.0,USD,2014-05-28,PHP,43.963
1.0,USD,2014-05-28,PLN,3.0544
1.0,USD,2014-05-28,RON,3.2301
1.0,USD,2014-05-28,RUB,34.521
1.0,USD,2014-05-28,SEK,6.6373
1.0,USD,2014-05-28,SGD,1.2563
1.0,USD,2014-05-28,THB,32.704
1.0,USD,2014-05-28,TRY,2.1029
1.0,USD,2014-05-28,ZAR,10.497
