amount,base_currency,date,currency,exchange_rate
1.0,USD,2014-03-10,AUD,1.1065
1.0,USD,2014-03-10,BGN,1.409
1.0,USD,2014-03-10,BRL,2.3308
1.0,USD,2014-03-10,CAD,1.1108
1.0,USD,2014-03-10,CHF,0.87832
1.0,USD,2014-03-10,CNY,6.1402
1.0,USD,2014-03-10,CZK,19.7018
1.0,USD,2014-03-10,DKK,5.3762
1.0,USD,2014-03-10,EUR,0.72041
1.0,USD,2014-03-10,GBP,0.60068
1.0,USD,2014-03-10,HKD,7.7612
1.0,USD,2014-03-10,HRK,5.5151
1.0,USD,2014-03-10,HUF,225.01
1.0,USD,2014-03-10,IDR,11424.0
1.0,USD,2014-03-10,ILS,3.4779
1.0,USD,2014-03-10,INR,60.846
1.0,USD,2014-03-10,JPY,103.3
1.0,USD,2014-03-10,KRW,1066.6
1.0,USD,2014-03-10,LTL,2.4874
1.0,USD,2014-03-10,MXN,13.186
1.0,USD,2014-03-10,MYR,3.2833
1.0,USD,2014-03-10,NOK,5.9664
1.0,USD,2014-03-10,NZD,1.182
1.0,USD,2014-03-10,PHP,44.499
1.0,USD,2014-03-10,PLN,3.0266
1.0,USD,2014-03-10,RON,3.2407
1.0,USD,2014-03-10,RUB,36.397
1.0,USD,2014-03-10,SEK,6.3926
1.0,USD,2014-03-10,SGD,1.2675
1.0,USD,2014-03-10,THB,32.379
1.0,USD,2014-03-10,TRY,2.2147
1.0,USD,2014-03-10,ZAR,10.7476
