amount,base_currency,date,currency,exchange_rate
1.0,USD,2017-03-02,AUD,1.3163
1.0,USD,2017-03-02,BGN,1.8602
1.0,USD,2017-03-02,BRL,3.1089
1.0,USD,2017-03-02,CAD,1.3381
1.0,USD,2017-03-02,CHF,1.013
1.0,USD,2017-03-02,CNY,6.886
1.0,USD,2017-03-02,CZK,25.7
1.0,USD,2017-03-02,DKK,7.0702
1.0,USD,2017-03-02,EUR,0.95111
1.0,USD,2017-03-02,GBP,0.81377
1.0,USD,2017-03-02,HKD,7.7632
1.0,USD,2017-03-02,HRK,7.0566
1.0,USD,2017-03-02,HUF,293.26
1.0,USD,2017-03-02,IDR,13358.0
1.0,USD,2017-03-02,ILS,3.6913
1.0,USD,2017-03-02,INR,66.768
1.0,USD,2017-03-02,JPY,114.36
1.0,USD,2017-03-02,KRW,1145.42
1.0,USD,2017-03-02,MXN,19.9258
1.0,USD,2017-03-02,MYR,4.449
1.0,USD,2017-03-02,NOK,8.4487
1.0,USD,2017-03-02,NZD,1.4098
1.0,USD,2017-03-02,PHP,50.406
1.0,USD,2017-03-02,PLN,4.0842
1.0,USD,2017-03-02,RON,4.3009
1.0,USD,2017-03-02,RUB,58.665
1.0,USD,2017-03-02,SEK,9.0541
1.0,USD,2017-03-02,SGD,1.4115
1.0,USD,2017-03-02,THB,35.005
1.0,USD,2017-03-02,TRY,3.7067
1.0,USD,2017-03-02,ZAR,13.1062
