amount,base_currency,date,currency,exchange_rate
1.0,USD,2001-10-03,AUD,2.0049
1.0,USD,2001-10-03,BGN,2.1149
1.0,USD,2001-10-03,CAD,1.5671
1.0,USD,2001-10-03,CHF,1.6119
1.0,USD,2001-10-03,CYP,0.62361
1.0,USD,2001-10-03,CZK,36.521
1.0,USD,2001-10-03,DKK,8.0738
1.0,USD,2001-10-03,EEK,16.9906
1.0,USD,2001-10-03,EUR,1.0859
1.0,USD,2001-10-03,GBP,0.67814
1.0,USD,2001-10-03,HKD,7.7992
1.0,USD,2001-10-03,HUF,279.37
1.0,USD,2001-10-03,ISK,100.94
1.0,USD,2001-10-03,JPY,121.12
1.0,USD,2001-10-03,KRW,1318.5
1.0,USD,2001-10-03,LTL,3.999
1.0,USD,2001-10-03,LVL,0.61809
1.0,USD,2001-10-03,MTL,0.44131
1.0,USD,2001-10-03,NOK,8.7778
1.0,USD,2001-10-03,NZD,2.4535
1.0,USD,2001-10-03,PLN,4.1924
1.0,USD,2001-10-03,ROL,30576.0
1.0,USD,2001-10-03,SEK,10.5757
1.0,USD,2001-10-03,SGD,1.7799
1.0,USD,2001-10-03,SIT,239.04
1.0,USD,2001-10-03,SKK,47.231
1.0,USD,2001-10-03,TRL,1578890.0
1.0,USD,2001-10-03,ZAR,9.295
