amount,base_currency,date,currency,exchange_rate
1.0,USD,2002-12-13,AUD,1.766
1.0,USD,2002-12-13,BGN,1.9078
1.0,USD,2002-12-13,CAD,1.5548
1.0,USD,2002-12-13,CHF,1.4449
1.0,USD,2002-12-13,CYP,0.56051
1.0,USD,2002-12-13,CZK,30.558
1.0,USD,2002-12-13,DKK,7.265
1.0,USD,2002-12-13,EEK,15.3083
1.0,USD,2002-12-13,EUR,0.97838
1.0,USD,2002-12-13,GBP,0.63056
1.0,USD,2002-12-13,HKD,7.7986
1.0,USD,2002-12-13,HUF,230.58
1.0,USD,2002-12-13,ISK,83.08
1.0,USD,2002-12-13,JPY,121.77
1.0,USD,2002-12-13,KRW,1204.5
1.0,USD,2002-12-13,LTL,3.3776
1.0,USD,2002-12-13,LVL,0.59319
1.0,USD,2002-12-13,MTL,0.40749
1.0,USD,2002-12-13,NOK,7.171
1.0,USD,2002-12-13,NZD,1.9515
1.0,USD,2002-12-13,PLN,3.8893
1.0,USD,2002-12-13,ROL,33774.0
1.0,USD,2002-12-13,SEK,8.9233
1.0,USD,2002-12-13,SGD,1.7479
1.0,USD,2002-12-13,SIT,225.21
1.0,USD,2002-12-13,SKK,40.824
1.0,USD,2002-12-13,TRL,1545837.0
1.0,USD,2002-12-13,ZAR,8.8138
