amount,base_currency,date,currency,exchange_rate
1.0,USD,2008-11-27,AUD,1.5263
1.0,USD,2008-11-27,BGN,1.5161
1.0,USD,2008-11-27,BRL,2.254
1.0,USD,2008-11-27,CAD,1.2354
1.0,USD,2008-11-27,CHF,1.1977
1.0,USD,2008-11-27,CNY,6.828
1.0,USD,2008-11-27,CZK,19.5194
1.0,USD,2008-11-27,DKK,5.7768
1.0,USD,2008-11-27,EEK,12.1291
1.0,USD,2008-11-27,EUR,0.77519
1.0,USD,2008-11-27,GBP,0.64791
1.0,USD,2008-11-27,HKD,7.7525
1.0,USD,2008-11-27,HRK,5.5271
1.0,USD,2008-11-27,HUF,202.83
1.0,USD,2008-11-27,IDR,12375.0
1.0,USD,2008-11-27,ISK,217.05
1.0,USD,2008-11-27,JPY,95.38
1.0,USD,2008-11-27,KRW,1475.5
1.0,USD,2008-11-27,LTL,2.6766
1.0,USD,2008-11-27,LVL,0.55
1.0,USD,2008-11-27,MXN,13.18
1.0,USD,2008-11-27,MYR,3.6175
1.0,USD,2008-11-27,NOK,6.8837
1.0,USD,2008-11-27,NZD,1.8139
1.0,USD,2008-11-27,PHP,48.86
1.0,USD,2008-11-27,PLN,2.926
1.0,USD,2008-11-27,RON,2.9991
1.0,USD,2008-11-27,RUB,27.434
1.0,USD,2008-11-27,SEK,7.9491
1.0,USD,2008-11-27,SGD,1.5117
1.0,USD,2008-11-27,SKK,23.515
1.0,USD,2008-11-27,THB,35.41
1.0,USD,2008-11-27,TRY,1.5759
1.0,USD,2008-11-27,ZAR,9.8533
