amount,base_currency,date,currency,exchange_rate
1.0,USD,2008-08-01,AUD,1.0699
1.0,USD,2008-08-01,BGN,1.2558
1.0,USD,2008-08-01,BRL,1.5637
1.0,USD,2008-08-01,CAD,1.0261
1.0,USD,2008-08-01,CHF,1.0482
1.0,USD,2008-08-01,CNY,6.8425
1.0,USD,2008-08-01,CZK,15.4122
1.0,USD,2008-08-01,DKK,4.7899
1.0,USD,2008-08-01,EEK,10.0466
1.0,USD,2008-08-01,EUR,0.6421
1.0,USD,2008-08-01,GBP,0.50588
1.0,USD,2008-08-01,HKD,7.8037
1.0,USD,2008-08-01,HRK,4.6405
1.0,USD,2008-08-01,HUF,150.1
1.0,USD,2008-08-01,IDR,9096.0
1.0,USD,2008-08-01,ISK,79.273
1.0,USD,2008-08-01,JPY,107.51
1.0,USD,2008-08-01,KRW,1015.5
1.0,USD,2008-08-01,LTL,2.217
1.0,USD,2008-08-01,LVL,0.45281
1.0,USD,2008-08-01,MXN,10.021
1.0,USD,2008-08-01,MYR,3.2635
1.0,USD,2008-08-01,NOK,5.1342
1.0,USD,2008-08-01,NZD,1.3726
1.0,USD,2008-08-01,PHP,44.228
1.0,USD,2008-08-01,PLN,2.0695
1.0,USD,2008-08-01,RON,2.2581
1.0,USD,2008-08-01,RUB,23.471
1.0,USD,2008-08-01,SEK,6.0647
1.0,USD,2008-08-01,SGD,1.3693
1.0,USD,2008-08-01,SKK,19.5037
1.0,USD,2008-08-01,THB,33.533
1.0,USD,2008-08-01,TRY,1.159
1.0,USD,2008-08-01,ZAR,7.3288
