amount,base_currency,date,currency,exchange_rate
1.0,USD,2004-08-31,AUD,1.4283
1.0,USD,2004-08-31,BGN,1.615
1.0,USD,2004-08-31,CAD,1.3176
1.0,USD,2004-08-31,CHF,1.2739
1.0,USD,2004-08-31,CYP,0.47676
1.0,USD,2004-08-31,CZK,26.322
1.0,USD,2004-08-31,DKK,6.1415
1.0,USD,2004-08-31,EEK,12.9193
1.0,USD,2004-08-31,EUR,0.8257
1.0,USD,2004-08-31,GBP,0.55776
1.0,USD,2004-08-31,HKD,7.8
1.0,USD,2004-08-31,HUF,205.8
1.0,USD,2004-08-31,ISK,72.331
1.0,USD,2004-08-31,JPY,109.86
1.0,USD,2004-08-31,KRW,1151.85
1.0,USD,2004-08-31,LTL,2.851
1.0,USD,2004-08-31,LVL,0.54298
1.0,USD,2004-08-31,MTL,0.35191
1.0,USD,2004-08-31,NOK,6.9367
1.0,USD,2004-08-31,NZD,1.5355
1.0,USD,2004-08-31,PLN,3.6811
1.0,USD,2004-08-31,ROL,33840.0
1.0,USD,2004-08-31,SEK,7.5355
1.0,USD,2004-08-31,SGD,1.7136
1.0,USD,2004-08-31,SIT,198.15
1.0,USD,2004-08-31,SKK,33.209
1.0,USD,2004-08-31,TRL,1505656.0
1.0,USD,2004-08-31,ZAR,6.6791
