amount,base_currency,date,currency,exchange_rate
1.0,USD,2010-10-22,AUD,1.0189
1.0,USD,2010-10-22,BGN,1.4036
1.0,USD,2010-10-22,BRL,1.6933
1.0,USD,2010-10-22,CAD,1.0262
1.0,USD,2010-10-22,CHF,0.97122
1.0,USD,2010-10-22,CNY,6.659
1.0,USD,2010-10-22,CZK,17.6733
1.0,USD,2010-10-22,DKK,5.3522
1.0,USD,2010-10-22,EEK,11.2291
1.0,USD,2010-10-22,EUR,0.71767
1.0,USD,2010-10-22,GBP,0.63679
1.0,USD,2010-10-22,HKD,7.7654
1.0,USD,2010-10-22,HRK,5.2652
1.0,USD,2010-10-22,HUF,197.61
1.0,USD,2010-10-22,IDR,8941.0
1.0,USD,2010-10-22,INR,44.569
1.0,USD,2010-10-22,JPY,81.23
1.0,USD,2010-10-22,KRW,1128.03
1.0,USD,2010-10-22,LTL,2.478
1.0,USD,2010-10-22,LVL,0.50933
1.0,USD,2010-10-22,MXN,12.374
1.0,USD,2010-10-22,MYR,3.114
1.0,USD,2010-10-22,NOK,5.844
1.0,USD,2010-10-22,NZD,1.3374
1.0,USD,2010-10-22,PHP,43.329
1.0,USD,2010-10-22,PLN,2.8492
1.0,USD,2010-10-22,RON,3.0869
1.0,USD,2010-10-22,RUB,30.466
1.0,USD,2010-10-22,SEK,6.6431
1.0,USD,2010-10-22,SGD,1.3016
1.0,USD,2010-10-22,THB,29.943
1.0,USD,2010-10-22,TRY,1.4279
1.0,USD,2010-10-22,ZAR,6.9525
