amount,base_currency,date,currency,exchange_rate
1.0,USD,2025-01-14,AUD,1.6204
1.0,USD,2025-01-14,BGN,1.909
1.0,USD,2025-01-14,BRL,6.0809
1.0,USD,2025-01-14,CAD,1.4391
1.0,USD,2025-01-14,CHF,0.91703
1.0,USD,2025-01-14,CNY,7.3312
1.0,USD,2025-01-14,CZK,24.689
1.0,USD,2025-01-14,DKK,7.2823
1.0,USD,2025-01-14,EUR,0.97609
1.0,USD,2025-01-14,GBP,0.82272
1.0,USD,2025-01-14,HKD,7.7854
1.0,USD,2025-01-14,HUF,402.2
1.0,USD,2025-01-14,IDR,16309.0
1.0,USD,2025-01-14,ILS,3.6296
1.0,USD,2025-01-14,INR,86.57
1.0,USD,2025-01-14,ISK,141.43
1.0,USD,2025-01-14,JPY,157.76
1.0,USD,2025-01-14,KRW,1460.61
1.0,USD,2025-01-14,MXN,20.629
1.0,USD,2025-01-14,MYR,4.505
1.0,USD,2025-01-14,NOK,11.4392
1.0,USD,2025-01-14,NZD,1.7886
1.0,USD,2025-01-14,PHP,58.756
1.0,USD,2025-01-14,PLN,4.1662
1.0,USD,2025-01-14,RON,4.8559
1.0,USD,2025-01-14,SEK,11.2367
1.0,USD,2025-01-14,SGD,1.37
1.0,USD,2025-01-14,THB,34.76
1.0,USD,2025-01-14,TRY,35.493
1.0,USD,2025-01-14,ZAR,18.95
