amount,base_currency,date,currency,exchange_rate
1.0,USD,2009-01-16,AUD,1.4778
1.0,USD,2009-01-16,BGN,1.4739
1.0,USD,2009-01-16,BRL,2.325
1.0,USD,2009-01-16,CAD,1.2384
1.0,USD,2009-01-16,CHF,1.12
1.0,USD,2009-01-16,CNY,6.8374
1.0,USD,2009-01-16,CZK,20.475
1.0,USD,2009-01-16,DKK,5.6153
1.0,USD,2009-01-16,EEK,11.791
1.0,USD,2009-01-16,EUR,0.75358
1.0,USD,2009-01-16,GBP,0.67016
1.0,USD,2009-01-16,HKD,7.7595
1.0,USD,2009-01-16,HRK,5.563
1.0,USD,2009-01-16,HUF,209.42
1.0,USD,2009-01-16,IDR,11028.0
1.0,USD,2009-01-16,INR,48.53
1.0,USD,2009-01-16,JPY,90.51
1.0,USD,2009-01-16,KRW,1350.5
1.0,USD,2009-01-16,LTL,2.602
1.0,USD,2009-01-16,LVL,0.53044
1.0,USD,2009-01-16,MXN,13.83
1.0,USD,2009-01-16,MYR,3.5775
1.0,USD,2009-01-16,NOK,6.9424
1.0,USD,2009-01-16,NZD,1.8223
1.0,USD,2009-01-16,PHP,47.197
1.0,USD,2009-01-16,PLN,3.1503
1.0,USD,2009-01-16,RON,3.2246
1.0,USD,2009-01-16,RUB,32.518
1.0,USD,2009-01-16,SEK,8.1134
1.0,USD,2009-01-16,SGD,1.4861
1.0,USD,2009-01-16,THB,34.875
1.0,USD,2009-01-16,TRY,1.6076
1.0,USD,2009-01-16,ZAR,9.9151
