amount,base_currency,date,currency,exchange_rate
1.0,USD,2025-08-06,AUD,1.5377
1.0,USD,2025-08-06,BGN,1.6855
1.0,USD,2025-08-06,BRL,5.5063
1.0,USD,2025-08-06,CAD,1.376
1.0,USD,2025-08-06,CHF,0.80739
1.0,USD,2025-08-06,CNY,7.1857
1.0,USD,2025-08-06,CZK,21.17
1.0,USD,2025-08-06,DKK,6.4308
1.0,USD,2025-08-06,EUR,0.86177
1.0,USD,2025-08-06,GBP,0.75121
1.0,USD,2025-08-06,HKD,7.8499
1.0,USD,2025-08-06,HUF,343.23
1.0,USD,2025-08-06,IDR,16358.0
1.0,USD,2025-08-06,ILS,3.4509
1.0,USD,2025-08-06,INR,87.72
1.0,USD,2025-08-06,ISK,123.06
1.0,USD,2025-08-06,JPY,147.55
1.0,USD,2025-08-06,KRW,1388.32
1.0,USD,2025-08-06,MXN,18.7349
1.0,USD,2025-08-06,MYR,4.23
1.0,USD,2025-08-06,NOK,10.2133
1.0,USD,2025-08-06,NZD,1.6862
1.0,USD,2025-08-06,PHP,57.485
1.0,USD,2025-08-06,PLN,3.6867
1.0,USD,2025-08-06,RON,4.3742
1.0,USD,2025-08-06,SEK,9.648
1.0,USD,2025-08-06,SGD,1.2865
1.0,USD,2025-08-06,THB,32.38
1.0,USD,2025-08-06,TRY,40.66
1.0,USD,2025-08-06,ZAR,17.8137
