amount,base_currency,date,currency,exchange_rate
1.0,USD,2002-05-27,AUD,1.7972
1.0,USD,2002-05-27,BGN,2.1248
1.0,USD,2002-05-27,CAD,1.5358
1.0,USD,2002-05-27,CHF,1.5876
1.0,USD,2002-05-27,CYP,0.62938
1.0,USD,2002-05-27,CZK,33.326
1.0,USD,2002-05-27,DKK,8.0914
1.0,USD,2002-05-27,EEK,17.0257
1.0,USD,2002-05-27,EUR,1.0881
1.0,USD,2002-05-27,GBP,0.68749
1.0,USD,2002-05-27,HKD,7.7998
1.0,USD,2002-05-27,HUF,263.82
1.0,USD,2002-05-27,ISK,92.3
1.0,USD,2002-05-27,JPY,124.95
1.0,USD,2002-05-27,KRW,1223.3
1.0,USD,2002-05-27,LTL,3.7568
1.0,USD,2002-05-27,LVL,0.62263
1.0,USD,2002-05-27,MTL,0.44309
1.0,USD,2002-05-27,NOK,8.0958
1.0,USD,2002-05-27,NZD,2.1131
1.0,USD,2002-05-27,PLN,4.085
1.0,USD,2002-05-27,ROL,33582.0
1.0,USD,2002-05-27,SEK,9.9473
1.0,USD,2002-05-27,SGD,1.798
1.0,USD,2002-05-27,SIT,245.24
1.0,USD,2002-05-27,SKK,47.381
1.0,USD,2002-05-27,TRL,1404788.0
1.0,USD,2002-05-27,ZAR,10.015
