amount,base_currency,date,currency,exchange_rate
1.0,USD,2002-05-30,AUD,1.7707
1.0,USD,2002-05-30,BGN,2.0837
1.0,USD,2002-05-30,CAD,1.5342
1.0,USD,2002-05-30,CHF,1.5634
1.0,USD,2002-05-30,CYP,0.61717
1.0,USD,2002-05-30,CZK,32.498
1.0,USD,2002-05-30,DKK,7.9296
1.0,USD,2002-05-30,EEK,16.6897
1.0,USD,2002-05-30,EUR,1.0667
1.0,USD,2002-05-30,GBP,0.68213
1.0,USD,2002-05-30,HKD,7.7998
1.0,USD,2002-05-30,HUF,259.56
1.0,USD,2002-05-30,ISK,91.79
1.0,USD,2002-05-30,JPY,123.48
1.0,USD,2002-05-30,KRW,1217.5
1.0,USD,2002-05-30,LTL,3.6825
1.0,USD,2002-05-30,LVL,0.61963
1.0,USD,2002-05-30,MTL,0.43776
1.0,USD,2002-05-30,NOK,7.9296
1.0,USD,2002-05-30,NZD,2.0969
1.0,USD,2002-05-30,PLN,4.0187
1.0,USD,2002-05-30,ROL,33521.0
1.0,USD,2002-05-30,SEK,9.7209
1.0,USD,2002-05-30,SGD,1.784
1.0,USD,2002-05-30,SIT,240.61
1.0,USD,2002-05-30,SKK,46.601
1.0,USD,2002-05-30,TRL,1426133.0
1.0,USD,2002-05-30,ZAR,9.7105
