amount,base_currency,date,currency,exchange_rate
1.0,USD,2023-01-04,AUD,1.4579
1.0,USD,2023-01-04,BGN,1.8453
1.0,USD,2023-01-04,BRL,5.4494
1.0,USD,2023-01-04,CAD,1.3551
1.0,USD,2023-01-04,CHF,0.92867
1.0,USD,2023-01-04,CNY,6.886
1.0,USD,2023-01-04,CZK,22.67
1.0,USD,2023-01-04,DKK,7.0171
1.0,USD,2023-01-04,EUR,0.94349
1.0,USD,2023-01-04,GBP,0.83098
1.0,USD,2023-01-04,HKD,7.8181
1.0,USD,2023-01-04,HUF,373.48
1.0,USD,2023-01-04,IDR,15572.0
1.0,USD,2023-01-04,ILS,3.5284
1.0,USD,2023-01-04,INR,82.83
1.0,USD,2023-01-04,ISK,143.13
1.0,USD,2023-01-04,JPY,130.9
1.0,USD,2023-01-04,KRW,1272.71
1.0,USD,2023-01-04,MXN,19.2933
1.0,USD,2023-01-04,MYR,4.4005
1.0,USD,2023-01-04,NOK,10.1311
1.0,USD,2023-01-04,NZD,1.5827
1.0,USD,2023-01-04,PHP,55.977
1.0,USD,2023-01-04,PLN,4.4047
1.0,USD,2023-01-04,RON,4.648
1.0,USD,2023-01-04,SEK,10.5343
1.0,USD,2023-01-04,SGD,1.3409
1.0,USD,2023-01-04,THB,34.01
1.0,USD,2023-01-04,TRY,18.7442
1.0,USD,2023-01-04,ZAR,16.827
