amount,base_currency,date,currency,exchange_rate
1.0,USD,2023-01-23,AUD,1.4285
1.0,USD,2023-01-23,BGN,1.7991
1.0,USD,2023-01-23,BRL,5.1855
1.0,USD,2023-01-23,CAD,1.3359
1.0,USD,2023-01-23,CHF,0.92107
1.0,USD,2023-01-23,CNY,6.7823
1.0,USD,2023-01-23,CZK,21.968
1.0,USD,2023-01-23,DKK,6.8433
1.0,USD,2023-01-23,EUR,0.91988
1.0,USD,2023-01-23,GBP,0.80922
1.0,USD,2023-01-23,HKD,7.8286
1.0,USD,2023-01-23,HUF,364.25
1.0,USD,2023-01-23,IDR,15007.0
1.0,USD,2023-01-23,ILS,3.3768
1.0,USD,2023-01-23,INR,81.36
1.0,USD,2023-01-23,ISK,142.31
1.0,USD,2023-01-23,JPY,130.3
1.0,USD,2023-01-23,KRW,1228.65
1.0,USD,2023-01-23,MXN,18.8051
1.0,USD,2023-01-23,MYR,4.2855
1.0,USD,2023-01-23,NOK,9.8275
1.0,USD,2023-01-23,NZD,1.5434
1.0,USD,2023-01-23,PHP,54.59
1.0,USD,2023-01-23,PLN,4.3338
1.0,USD,2023-01-23,RON,4.526
1.0,USD,2023-01-23,SEK,10.2275
1.0,USD,2023-01-23,SGD,1.318
1.0,USD,2023-01-23,THB,32.775
1.0,USD,2023-01-23,TRY,18.8097
1.0,USD,2023-01-23,ZAR,17.1647
