amount,base_currency,date,currency,exchange_rate
1.0,USD,2004-07-09,AUD,1.3899
1.0,USD,2004-07-09,BGN,1.5809
1.0,USD,2004-07-09,CAD,1.3177
1.0,USD,2004-07-09,CHF,1.2276
1.0,USD,2004-07-09,CYP,0.47026
1.0,USD,2004-07-09,CZK,25.453
1.0,USD,2004-07-09,DKK,6.0091
1.0,USD,2004-07-09,EEK,12.6468
1.0,USD,2004-07-09,EUR,0.80828
1.0,USD,2004-07-09,GBP,0.54021
1.0,USD,2004-07-09,HKD,7.7995
1.0,USD,2004-07-09,HUF,203.44
1.0,USD,2004-07-09,ISK,71.056
1.0,USD,2004-07-09,JPY,108.5
1.0,USD,2004-07-09,KRW,1149.25
1.0,USD,2004-07-09,LTL,2.7908
1.0,USD,2004-07-09,LVL,0.53516
1.0,USD,2004-07-09,MTL,0.34481
1.0,USD,2004-07-09,NOK,6.8336
1.0,USD,2004-07-09,NZD,1.5291
1.0,USD,2004-07-09,PLN,3.6571
1.0,USD,2004-07-09,ROL,33073.0
1.0,USD,2004-07-09,SEK,7.4236
1.0,USD,2004-07-09,SGD,1.7032
1.0,USD,2004-07-09,SIT,193.84
1.0,USD,2004-07-09,SKK,32.246
1.0,USD,2004-07-09,TRL,1445410.0
1.0,USD,2004-07-09,ZAR,6.0723
