amount,base_currency,date,currency,exchange_rate
1.0,USD,2004-07-12,AUD,1.3771
1.0,USD,2004-07-12,BGN,1.5776
1.0,USD,2004-07-12,CAD,1.3171
1.0,USD,2004-07-12,CHF,1.2247
1.0,USD,2004-07-12,CYP,0.46931
1.0,USD,2004-07-12,CZK,25.408
1.0,USD,2004-07-12,DKK,5.9977
1.0,USD,2004-07-12,EEK,12.6213
1.0,USD,2004-07-12,EUR,0.80665
1.0,USD,2004-07-12,GBP,0.53779
1.0,USD,2004-07-12,HKD,7.7997
1.0,USD,2004-07-12,HUF,202.94
1.0,USD,2004-07-12,ISK,71.203
1.0,USD,2004-07-12,JPY,108.19
1.0,USD,2004-07-12,KRW,1147.65
1.0,USD,2004-07-12,LTL,2.7852
1.0,USD,2004-07-12,LVL,0.53424
1.0,USD,2004-07-12,MTL,0.34395
1.0,USD,2004-07-12,NOK,6.8226
1.0,USD,2004-07-12,NZD,1.5189
1.0,USD,2004-07-12,PLN,3.626
1.0,USD,2004-07-12,ROL,32952.0
1.0,USD,2004-07-12,SEK,7.4213
1.0,USD,2004-07-12,SGD,1.6974
1.0,USD,2004-07-12,SIT,193.43
1.0,USD,2004-07-12,SKK,32.145
1.0,USD,2004-07-12,TRL,1444543.0
1.0,USD,2004-07-12,ZAR,6.0775
