amount,base_currency,date,currency,exchange_rate
1.0,USD,2011-01-25,AUD,1.0094
1.0,USD,2011-01-25,BGN,1.4385
1.0,USD,2011-01-25,BRL,1.6721
1.0,USD,2011-01-25,CAD,0.99993
1.0,USD,2011-01-25,CHF,0.94668
1.0,USD,2011-01-25,CNY,6.5827
1.0,USD,2011-01-25,CZK,17.8155
1.0,USD,2011-01-25,DKK,5.4824
1.0,USD,2011-01-25,EUR,0.73551
1.0,USD,2011-01-25,GBP,0.63401
1.0,USD,2011-01-25,HKD,7.794
1.0,USD,2011-01-25,HRK,5.4496
1.0,USD,2011-01-25,HUF,202.43
1.0,USD,2011-01-25,IDR,9051.0
1.0,USD,2011-01-25,ILS,3.6179
1.0,USD,2011-01-25,INR,45.825
1.0,USD,2011-01-25,JPY,82.44
1.0,USD,2011-01-25,KRW,1121.62
1.0,USD,2011-01-25,LTL,2.5396
1.0,USD,2011-01-25,LVL,0.51692
1.0,USD,2011-01-25,MXN,12.106
1.0,USD,2011-01-25,MYR,3.055
1.0,USD,2011-01-25,NOK,5.7723
1.0,USD,2011-01-25,NZD,1.3099
1.0,USD,2011-01-25,PHP,44.59
1.0,USD,2011-01-25,PLN,2.8505
1.0,USD,2011-01-25,RON,3.1336
1.0,USD,2011-01-25,RUB,29.803
1.0,USD,2011-01-25,SEK,6.5515
1.0,USD,2011-01-25,SGD,1.2829
1.0,USD,2011-01-25,THB,30.965
1.0,USD,2011-01-25,TRY,1.5662
1.0,USD,2011-01-25,ZAR,7.0657
