amount,base_currency,date,currency,exchange_rate
1.0,USD,2003-08-05,AUD,1.5512
1.0,USD,2003-08-05,BGN,1.7176
1.0,USD,2003-08-05,CAD,1.4081
1.0,USD,2003-08-05,CHF,1.3519
1.0,USD,2003-08-05,CYP,0.51774
1.0,USD,2003-08-05,CZK,28.387
1.0,USD,2003-08-05,DKK,6.5587
1.0,USD,2003-08-05,EEK,13.8062
1.0,USD,2003-08-05,EUR,0.88238
1.0,USD,2003-08-05,GBP,0.62164
1.0,USD,2003-08-05,HKD,7.7992
1.0,USD,2003-08-05,HUF,231.23
1.0,USD,2003-08-05,ISK,77.605
1.0,USD,2003-08-05,JPY,120.44
1.0,USD,2003-08-05,KRW,1187.75
1.0,USD,2003-08-05,LTL,3.0465
1.0,USD,2003-08-05,LVL,0.57213
1.0,USD,2003-08-05,MTL,0.37739
1.0,USD,2003-08-05,NOK,7.2593
1.0,USD,2003-08-05,NZD,1.7265
1.0,USD,2003-08-05,PLN,3.853
1.0,USD,2003-08-05,ROL,32930.0
1.0,USD,2003-08-05,SEK,8.1355
1.0,USD,2003-08-05,SGD,1.7649
1.0,USD,2003-08-05,SIT,207.18
1.0,USD,2003-08-05,SKK,36.963
1.0,USD,2003-08-05,TRL,1403865.0
1.0,USD,2003-08-05,ZAR,7.4703
